X1,X,Precursor.Ion.Name,Retention.Time,Area,Background,Height,Mass.Error.PPM,SNFlag,ppmFlag,areaminFlag,RT_ref,RT_max,RT_min,RTFlag,Blank.Area,BlankFlag,Flags,QC_area,Reps_Present,ReplicateFlag,Samps_Present,Replicate.Name,SampleFlag,SmpFlag,CmpFlag,Filled_area,Backfill_Flag
5432,7017,beta-Glutamic acid,11.07,14741622,551339,1730980,-3.5,NA,NA,NA,11.21,11.47,10.81,NA,NA,NA,NA,14741622,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,14741622,NA
5456,7041,Anserine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
5457,7042,Anserine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
5458,7043,Anserine,10.54,32088,0,14229,-1.6,NA,NA,areaminFlag,10.3275,11,9.56,NA,NA,NA,"areaminFlag,",32088,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,32088,NA
5459,7044,Anserine,10.5,29442,0,16021,-1.5,NA,NA,areaminFlag,10.3275,11,9.56,NA,NA,NA,"areaminFlag,",29442,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,29442,NA
5460,7045,Anserine,10.15,313896960,6188081,22201258,-2.8,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,313896960,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,313896960,NA
5461,7046,Anserine,9.56,316338752,6431927,23161910,-1.5,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,316338752,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,316338752,NA
5462,7047,Anserine,10.32,219969776,4530397,16701193,-2.8,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,219969776,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,219969776,NA
5463,7048,Anserine,10.05,222588304,4012094,15417095,-1.3,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,222588304,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,222588304,NA
5464,7049,Anserine,11,69223,0,15888,-1.7,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,69223,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,69223,NA
5465,7050,Anserine,10.5,97470,0,13990,-1.2,NA,NA,NA,10.3275,11,9.56,NA,NA,NA,NA,97470,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,97470,NA
5489,7107,Hypoxanthine,NA,NA,NA,#N/A,NA,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
5490,7108,Hypoxanthine,NA,NA,NA,#N/A,NA,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
5491,7109,Hypoxanthine,6.66,192258096,8166843,10230191,-4.1,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,192258096,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,192258096,NA
5492,7110,Hypoxanthine,6.7,179569072,3833211,8563244,-3.3,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,179569072,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,179569072,NA
5493,7111,Hypoxanthine,6.63,1100770304,11825993,57815320,-4.9,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,1100770304,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,1100770304,NA
5494,7112,Hypoxanthine,6.64,1067799488,9824394,55288552,-3.5,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,1067799488,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,1067799488,NA
5495,7113,Hypoxanthine,6.76,1078803072,22245102,54415452,-4.6,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,1078803072,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,1078803072,NA
5496,7114,Hypoxanthine,6.69,1160081536,13643101,56394504,-3.2,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,1160081536,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,1160081536,NA
5497,7115,Hypoxanthine,6.67,168460208,6691147,8793944,-4.2,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,168460208,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,168460208,NA
5498,7116,Hypoxanthine,6.74,182832512,4149141,8779511,-3.2,NA,NA,NA,6.68625,6.76,6.63,NA,NA,NA,NA,182832512,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,182832512,NA
5522,7272,(3-Carboxypropyl)trimethylammonium (TMAB),9.98,1055876608,12834302,88934936,-4.7,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,1055876608,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,1055876608,NA
5523,7273,(3-Carboxypropyl)trimethylammonium (TMAB),10.04,1457637888,13225787,109056736,-4,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,1457637888,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,1457637888,NA
5524,7274,(3-Carboxypropyl)trimethylammonium (TMAB),10,888197184,12382470,77136904,-4.4,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,888197184,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,888197184,NA
5525,7275,(3-Carboxypropyl)trimethylammonium (TMAB),10.07,1583112448,13580599,130843880,-3.5,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,1583112448,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,1583112448,NA
5526,7276,(3-Carboxypropyl)trimethylammonium (TMAB),NA,NA,NA,#N/A,NA,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
5527,7277,(3-Carboxypropyl)trimethylammonium (TMAB),NA,NA,NA,#N/A,NA,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
5528,7278,(3-Carboxypropyl)trimethylammonium (TMAB),9.98,24337676,0,2065871,-3.7,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,24337676,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,24337676,NA
5529,7279,(3-Carboxypropyl)trimethylammonium (TMAB),10.05,25368744,0,2016454,-2.6,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,25368744,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,25368744,NA
5530,7280,(3-Carboxypropyl)trimethylammonium (TMAB),9.99,23542286,61103,2047375,-4.2,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,23542286,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,23542286,NA
5531,7281,(3-Carboxypropyl)trimethylammonium (TMAB),10.05,25981678,148384,2268725,-3.2,NA,NA,NA,10.02,10.07,9.98,NA,NA,NA,NA,25981678,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,25981678,NA
