primary_key,MassFeature,compound_theoretical,massbank_match2,massbank_match3,Compound_KEGG,KEGGMatchesNames,mz_experimental,mz_theoretical,mz_massbank2,MH_mass_experimental,MH_mass_MoNA,mz_KEGG,z_experimental,z_theoretical,z_massbank2,z_massbank3,z_KEGG,rt_sec_experimental,rt_sec_theoretical,column_experimental,column_theoretical,MS2_experimental,MS2_theoretical,MS2_massbank,ppm_mass_error1,massbank_ppm,KEGGppm,mz_similarity_score1,mz_similarity_score2,mz_similarity_score3,mz_similarity_scoreKEGG,rt_similarity_score1,MS2_cosine_similarity1,MS2_cosine_similarity2,total_similarity_score1,confidence_rank,confidence_source,new_confidence_rank,Literature notes
189,MF_13398_315.19543_9.208_RP_Unknown,NA,NA,"ID: CCMSLIB00000840369; ""8_ ,14-dihydro-7-oxo-jolkinolide E""",cpd:C06496; cpd:C09119; cpd:C09194; cpd:C14670; cpd:C14930; cpd:C14999; cpd:C15228; cpd:C16678; cpd:C18015,all-trans-4-Oxoretinoic acid Momilactone A,315.19543,NA,NA,315.19543,315.1965682,315.1960197,1,NA,NA,1,1,552.48,NA,RP,NA,"57.0343, 55961; 57.60194, 8224; 65.00872, 7370; 72.67038, 6490; 78.69286, 7345; 79.05487, 7588; 80.22047, 7078; 81.07068, 13389; 83.55211, 7251; 85.0653, 32963; 91.0547, 25284; 93.07031, 14866; 95.08593, 16073; 97.01183, 8036; 97.0652, 7546; 105.07007, 13969; 107.086, 10717; 109.06528, 140779; 109.10165, 8005; 111.0807, 25562; 115.26008, 7073; 116.86373, 7144; 117.0701, 24898; 119.08576, 11526; 123.08062, 11789; 127.37724, 7267; 129.07007, 23566; 131.08575, 30186; 133.10191, 7275; 135.0807, 64416; 137.0963, 124134; 137.96831, 8069; 138.16992, 8396; 141.06966, 18562; 143.08565, 30488; 145.10161, 14734; 147.08047, 17911; 149.09612, 20776; 153.09125, 12379; 155.08565, 20392; 157.1012, 27049; 159.08055, 11329; 159.11722, 15302; 161.09657, 35534; 163.11174, 8799; 165.0914, 11082; 169.1012, 20309; 171.11679, 19080; 173.09613, 11904; 175.11191, 12306; 177.09084, 11775; 181.10161, 49692; 183.11722, 47515; 185.09581, 8703; 187.11188, 25118; 195.11703, 29784; 197.13226, 20142; 199.11221, 56447; 201.12758, 15752; 207.117, 69876; 209.13228, 14791; 213.12756, 35721; 213.1635, 7045; 215.14371, 9128; 217.12227, 16893; 219.11667, 11706; 219.13736, 9336; 221.13274, 14191; 222.55309, 33815; 222.56627, 12904; 223.14781, 53488; 225.12766, 73155; 231.13766, 20667; 233.13243, 8481; 235.14767, 15868; 241.1588, 83498; 243.13828, 94250; 251.17934, 29144; 255.17548, 10847; 257.15332, 22645; 259.16977, 13432; 261.16367, 30319; 269.19012, 25094; 279.17465, 71175; 297.18509, 172997; 301.52017, 8809",NA,NA,NA,NA,1.87089926,NA,NA,0.998382061,0.999565412,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
196,MF_14107_325.17606_3.205_RP_Unknown,NA,NA,"ID: CCMSLIB00000077146; ""(2E,4E,6E,8E)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoic acid""",cpd:C07572,Citalopram,325.17606,NA,NA,325.17606,325.1809181,325.1716165,1,NA,NA,1,1,192.3,NA,RP,NA,"53.34936, 6184; 54.10187, 6759; 73.80018, 6581; 75.77573, 6491; 75.8201, 7927; 76.47379, 7690; 89.7746, 6709; 90.13705, 7074; 136.83698, 7910; 138.98419, 8028; 222.51311, 8040; 222.53111, 33335; 222.54318, 15312; 222.5529, 11189; 266.16333, 10273; 272.27847, 8115; 310.15207, 27128",NA,NA,NA,NA,13.66509183,NA,NA,0.970929594,0.975621217,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
197,MF_14133_325.23755_10.275_RP_Unknown,NA,NA,ID: NP_C2_287_p1_F08_POS_iTree_01; Avocadyne Acetate,NA,NA,325.23755,NA,NA,325.23755,325.238433,NA,1,NA,NA,1,NA,616.5,NA,RP,NA,"53.07407, 7313; 56.52154, 6299; 67.38008, 6673; 71.04983, 9019; 71.08632, 22336; 98.48478, 8587; 99.08104, 46287; 111.14008, 6718; 130.81039, 7031; 137.09616, 8616; 143.21674, 8266; 148.73541, 7282; 165.12785, 39786; 181.15901, 40998; 189.68182, 7043; 209.19049, 20030; 214.80678, 6777; 219.20511, 7665; 222.54694, 11315; 222.56384, 26988; 222.57492, 17845; 228.90132, 7138; 251.23778, 9404; 261.22183, 62650; 267.29953, 7728; 271.20615, 15163; 279.23196, 52946; 289.19992, 6383; 289.21637, 426321; 307.22696, 896187; 325.21677, 62188; 325.23642, 11303",NA,NA,NA,NA,NA,NA,NA,0.999025934,NA,NA,NA,NA,NA,3,MassBank,3,
198,MF_14723_333.20554_9.39_RP_Unknown,NA,NA,ID: CCMSLIB00000079853; MLS000574943-01!,cpd:C09067; cpd:C09081; cpd:C09128; cpd:C09177; cpd:C10564; cpd:C11853; cpd:C11857; cpd:C11905; cpd:C15068; cpd:C15459; cpd:C18175,Gibberellin A14 aldehyde Gibberellin A12 Gibberellin A53 aldehyde,333.20554,NA,NA,333.20554,333.2071328,333.2065844,1,NA,NA,1,1,563.4,NA,RP,NA,"53.61325, 19288; 55.01871, 31194; 56.7871, 20075; 57.03429, 59126; 67.05499, 141690; 67.71619, 24786; 69.03422, 51315; 69.07059, 34496; 70.76284, 19422; 76.88668, 22321; 79.05492, 169636; 81.03412, 45725; 81.07053, 836009; 83.04974, 67266; 85.02904, 564646; 85.06549, 89214; 91.05486, 268902; 93.07044, 489027; 95.04974, 239095; 95.08601, 190272; 97.02898, 26466; 97.06522, 52805; 99.04459, 279283; 99.08088, 21356; 101.0239, 56805; 105.07033, 429460; 105.07423, 38537; 107.04958, 214897; 107.08596, 238852; 109.06522, 2872251; 109.10169, 124696; 111.04446, 375416; 111.08084, 75924; 113.06008, 926822; 117.0703, 247182; 119.08591, 310268; 121.06509, 655174; 121.10153, 143194; 123.04421, 57695; 123.0807, 361490; 125.05996, 28897; 127.07578, 39546; 129.07011, 146580; 131.04945, 56415; 131.08572, 300409; 132.26183, 22037; 133.06496, 124639; 133.10136, 364227; 135.04422, 40089; 135.08061, 634951; 137.05988, 168337; 137.09624, 750240; 139.07545, 51202; 141.06995, 59844; 143.08572, 120567; 143.75919, 19108; 145.06532, 67266; 145.10135, 306403; 147.08055, 433780; 147.11684, 106849; 149.05991, 442974; 149.09622, 436389; 151.07558, 100157; 151.11191, 60349; 153.05464, 62008; 153.06981, 26680; 153.09111, 109542; 155.08569, 243822; 155.10606, 20259; 157.10126, 128718; 159.0743, 22046; 159.08069, 129394; 159.11708, 176452; 161.09625, 632793; 161.13263, 26929; 163.07587, 31401; 163.11197, 158973; 165.09116, 5386458; 167.07057, 64585; 167.08562, 60087; 167.10693, 72610; 169.10135, 797812; 171.08066, 98628; 171.11696, 317026; 173.09627, 713898; 173.13274, 50921; 175.07591, 22435; 175.11194, 137119; 177.09126, 107220; 177.12756, 46617; 179.08582, 63042; 179.1068, 62412; 181.10127, 85850; 181.12219, 25628; 183.11739, 107164; 185.09642, 62499; 185.13272, 101016; 187.11191, 1052844; 188.12, 31466; 189.09152, 37570; 189.1277, 85101; 191.1068, 476830; 191.14336, 29914; 193.10181, 52822; 193.12257, 149384; 195.11707, 149106; 197.09627, 356980; 199.11197, 92977; 199.14853, 29669; 201.12761, 221178; 203.10667, 27428; 203.14334, 51915; 205.12256, 830543; 207.11705, 66554; 209.09642, 27240; 209.13272, 100363; 211.112, 65631; 213.12764, 404056; 215.10689, 1294994; 215.14345, 62477; 215.82913, 312934; 215.84245, 154276; 217.12247, 438440; 219.11742, 49288; 219.1385, 58481; 221.13268, 32038; 223.11185, 55210; 223.13173, 23308; 223.149, 31515; 225.12753, 59278; 227.10712, 32810; 227.1436, 35618; 229.12236, 84916; 231.1382, 374145; 233.11742, 590151; 233.13062, 43528; 235.1485, 45286; 237.12769, 71460; 237.16422, 112360; 241.12242, 48865; 243.13823, 52043; 245.11754, 31039; 247.13301, 80296; 249.14856, 55091; 251.12796, 51339; 251.14351, 25885; 251.17993, 108765; 253.15851, 29342; 255.13829, 22958; 255.17458, 69247; 261.14926, 29899; 261.16425, 76862; 269.19022, 109256; 273.14874, 27049; 273.18503, 33831; 279.05585, 20402; 279.17444, 426517; 287.20029, 68932; 287.92654, 22478; 291.43686, 21435; 297.18503, 1468404; 301.52704, 82338; 315.19565, 3007482",NA,NA,NA,NA,3.134391843,NA,NA,0.9968336,0.998637465,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
199,MF_15903_349.2009_9.796_RP_Unknown,NA,NA,"ID: CCMSLIB00000846799; NCGC00385674-01!6,8-dihydroxy-3-(10-hydroxyundecyl)-3,4-dihydroisochromen-1-one",cpd:C06094; cpd:C06977; cpd:C07124; cpd:C08021; cpd:C09112; cpd:C11858; cpd:C11860,Gibberellin A53 Gibberellin A14 Gibberellin A15 open lactone,349.2009,NA,NA,349.2009,349.2020475,349.201499,1,NA,NA,1,1,587.76,NA,RP,NA,"52.88835, 7424; 60.84502, 7361; 63.0076, 6437; 67.05505, 10272; 67.07552, 6846; 71.35928, 6455; 74.53976, 7121; 79.055, 25829; 81.07054, 61312; 83.04992, 9477; 86.65388, 7216; 93.07052, 24725; 95.0497, 15713; 95.08614, 9298; 97.82446, 7558; 105.07034, 16239; 107.04953, 8812; 107.08607, 20859; 107.46454, 8234; 109.06525, 129381; 109.10175, 12517; 117.07038, 20029; 119.08607, 15538; 121.10151, 13807; 131.08586, 15711; 135.0806, 20948; 137.05986, 11516; 137.0963, 57479; 145.60983, 7371; 147.08084, 17004; 149.09637, 14971; 161.09653, 25844; 161.17152, 6918; 164.08333, 9953; 164.54951, 7023; 165.09152, 34120; 169.1012, 8423; 177.0909, 9140; 180.58968, 8038; 189.09068, 8374; 191.10693, 11395; 198.37105, 8710; 205.12238, 13165; 221.82401, 46555; 261.49194, 8148; 262.88998, 7742; 262.99133, 8044; 297.1861, 9401; 297.50784, 7101; 315.19611, 13257",NA,NA,NA,NA,1.715342007,NA,NA,0.998355523,0.999551599,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
203,MF_2276_149.09613_5.224_RP_Unknown,NA,NA,ID: CCMSLIB00000079938; MLS000515960-01!,cpd:C00780; cpd:C06577; cpd:C10428; cpd:C10452; cpd:C14309; cpd:C17203; cpd:C17965; cpd:C21075,4-Isopropylbenzaldehyde; Anethole; Estragole;,149.09613,NA,NA,149.09613,149.1084218,149.09664,1,NA,NA,1,1,313.44,NA,RP,NA,"50.53571, 7567; 55.01869, 50728; 57.62008, 6887; 58.13987, 6715; 58.94412, 6440; 64.24131, 6556; 64.34898, 7051; 67.05502, 15990; 79.05276, 9307; 79.05495, 102892; 80.05399, 6891; 82.9028, 7650; 91.05479, 15091; 91.53242, 7928; 93.07048, 230974; 100.95235, 7379; 105.07039, 60427; 107.08607, 65944; 121.02867, 9470; 121.10158, 133516; 131.08583, 68754; 149.02371, 73065; 149.0347, 23631",NA,NA,NA,NA,3.420600223,NA,NA,0.827900824,0.999674928,NA,NA,NA,NA,3.5,KEGG,3,
204,MF_4111_183.10168_5.974_RP_Unknown,NA,NA,ID: UF004801; Benzidine; 4-(4-aminophenyl)aniline,cpd:C02952; cpd:C06070; cpd:C07159; cpd:C07826; cpd:C10448; cpd:C15986; cpd:C17822; cpd:C17823; cpd:C17825; cpd:C19351; cpd:C20271; cpd:C20822,Iridotrial; Iridotrial;,183.10168,NA,NA,183.10168,183.0927718,183.1021193,1,NA,NA,1,1,358.44,NA,RP,NA,"51.93683, 7303; 55.05506, 11697; 57.33634, 7561; 59.40055, 7476; 61.95389, 7677; 64.21555, 7069; 67.05507, 11917; 69.51488, 6483; 72.93792, 10207; 79.05487, 8251; 80.78773, 7122; 81.07068, 8976; 85.02907, 159529; 93.07044, 30768; 95.04984, 14927; 95.08614, 12388; 97.62786, 6824; 97.96946, 6381; 99.04467, 27487; 101.02374, 43497; 105.0704, 65221; 109.06551, 14410; 109.10167, 32676; 111.04438, 12926; 112.9866, 7032; 113.96409, 166705; 114.98355, 6635; 119.08593, 44607; 121.06508, 72856; 121.14423, 7777; 121.73756, 6594; 123.08077, 62436; 130.72876, 6825; 131.97444, 60541; 137.09634, 125593; 140.72221, 6469; 141.95879, 120954; 147.08064, 54471; 159.96935, 78336; 165.09123, 393301; 183.10194, 14216",NA,NA,NA,NA,2.399207621,NA,NA,0.905565752,0.999758798,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
206,MF_4965_197.1172_4.837_RP_Unknown,NA,NA,"ID: KO002283; 9-Amino-1,2,3,4-tetrahydroacridine; Tacrine",NA,NA,197.1172,NA,NA,197.1172,197.1084218,NA,1,NA,NA,1,NA,290.22,NA,RP,NA,"66.06528, 6668; 66.43513, 8724; 68.20277, 6553; 69.07037, 7370; 75.37542, 6877; 78.68575, 6417; 93.07034, 11388; 107.08604, 51661; 109.06517, 11301; 113.59391, 6658; 113.81719, 6664; 119.08589, 7086; 121.0649, 6598; 133.10117, 35802; 135.11702, 224442; 144.41277, 6773; 148.5434, 7037; 151.11183, 13475; 161.09627, 77848; 179.10689, 458223",NA,NA,NA,NA,NA,NA,NA,0.908173408,NA,NA,NA,NA,NA,3,MassBank,3,
208,MF_8540_247.16924_8.999_RP_Unknown,NA,NA,NA,cpd:C10793; cpd:C18947,Geranylhydroquinone,247.16924,NA,NA,NA,NA,247.169805,1,NA,NA,NA,1,539.94,NA,RP,NA,"53.21932, 7060; 55.0549, 9914; 56.84807, 7638; 58.37938, 7584; 65.39274, 7044; 67.05492, 28941; 68.24506, 7166; 69.07053, 29912; 73.06538, 7809; 79.05479, 10434; 81.07061, 35206; 83.08611, 8632; 91.05489, 60032; 93.07029, 11954; 95.08598, 25930; 97.06523, 14506; 105.07033, 71818; 107.08583, 9867; 117.07011, 16349; 119.08588, 72599; 119.15009, 6434; 124.08735, 9087; 127.53023, 7201; 129.06998, 13596; 131.08571, 64623; 133.10138, 95184; 143.0854, 29227; 145.10136, 184188; 145.24081, 7293; 147.11688, 23591; 149.09613, 11064; 152.5885, 7532; 153.09068, 8336; 154.08333, 8347; 157.10103, 10388; 159.11671, 15946; 169.10103, 22800; 181.12253, 9723; 181.71768, 8018; 183.11673, 20975; 185.1328, 33014; 187.11174, 12414; 187.14835, 30207; 201.12746, 28617; 201.164, 22403; 205.12267, 23115; 211.14825, 105382; 218.94983, 32755; 218.96318, 50246; 229.15898, 115301; 235.59976, 8115; 247.1694, 1432342",NA,NA,NA,NA,2.285877921,NA,NA,NA,0.999601048,NA,NA,NA,NA,3.5,KEGG,3,
209,MF_9622_263.16418_9.36_RP_Unknown,NA,NA,"ID: EQ327401; Mianserin; 2-Methyl-1,2,3,4,10,14b-hexahydrodibenzo[c,f]pyrazino[1,2-a]azepine",cpd:C09170; cpd:C13235; cpd:C18132; cpd:C18497; cpd:C19051,3''-Hydroxy-geranylhydroquinone,263.16418,NA,NA,263.16418,263.155372,263.1647196,1,NA,NA,1,1,561.6,NA,RP,NA,"59.50463, 6759; 67.05505, 39469; 69.03416, 14464; 77.23009, 6470; 79.05498, 51649; 81.0705, 50199; 83.04977, 10264; 85.09239, 8907; 85.11047, 6515; 91.05499, 52888; 93.07041, 57835; 95.04965, 13055; 95.0862, 24259; 96.50247, 8045; 101.06022, 25936; 105.07048, 34217; 107.08614, 36915; 109.06545, 9016; 111.04446, 38798; 111.0808, 14020; 117.0703, 46522; 119.08585, 146114; 121.06522, 36223; 121.10155, 17416; 123.0808, 17793; 127.07558, 8852; 129.05025, 7398; 129.05498, 42996; 129.07011, 19535; 130.79036, 6975; 131.08582, 76112; 133.06509, 8824; 133.10146, 53850; 135.11697, 19899; 137.09645, 14734; 143.086, 33109; 145.10139, 39681; 147.08044, 36805; 149.09633, 15504; 151.07556, 32341; 157.10141, 52628; 161.09644, 50937; 163.07521, 11145; 165.09172, 14631; 171.1171, 43362; 175.11264, 10860; 179.10704, 19267; 181.10149, 9533; 183.11713, 20723; 185.09633, 23010; 185.13245, 23108; 186.28328, 7982; 199.06334, 8277; 199.14836, 178537; 203.10696, 33022; 209.13245, 42019; 212.6394, 8176; 217.15871, 11766; 221.11746, 9924; 222.54117, 8185; 222.55637, 33628; 222.56808, 15256; 222.57779, 10330; 227.14319, 68387; 245.15385, 104001; 263.16458, 201413; 263.1795, 12736",NA,NA,NA,NA,2.050426823,NA,NA,0.907578515,0.999636106,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
9,MF_113_84.045_11.7_HILICPos_Unknown,NA,NA,NA,NA,NA,84.045,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,702,NA,HILIC,NA,"54.53313, 6759; 56.05031, 396130; 76.71371, 8538; 84.04507, 1218437; 84.05615, 15940; 84.06438, 67701; 84.08144, 16147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,28 completely unknown
11,MF_116_84.04504_11.092_HILICPos_Unknown,NA,NA,NA,NA,NA,84.04504,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,665.52,NA,HILIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
16,MF_1229_155.08154_9.003_HILICPos_Unknown,NA,NA,NA,NA,NA,155.08154,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,540.18,NA,HILIC,NA,"50.1063, 8718; 51.57802, 7560; 51.59435, 6783; 56.59859, 7618; 57.03433, 235999; 70.70718, 7354; 71.59231, 8144; 98.98476, 2401170; 109.07652, 20834; 110.06076, 13812; 110.08449, 25626; 111.09209, 11262; 116.99508, 26898; 120.46913, 8362; 131.18062, 8088; 137.07158, 13186; 137.26413, 8054; 138.02788, 12445; 140.01082, 8026; 150.0148, 7592; 155.0106, 671845; 155.05434, 868624; 155.0817, 1561522; 155.11792, 17148; 155.13066, 9731; 155.13747, 10623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
17,MF_1239_156.03256_9.945_HILICPos_Unknown,NA,NA,NA,NA,NA,156.03256,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,596.7,NA,HILIC,NA,"50.42564, 7858; 56.05029, 171678; 58.06594, 147603; 58.49902, 7030; 60.04517, 24737; 60.18599, 8256; 74.06063, 21744; 78.76852, 7274; 82.18343, 5860; 87.63047, 7485; 87.79224, 6951; 95.18539, 6985; 98.28041, 6379; 103.6674, 6668; 111.69644, 8892; 112.62503, 8149; 113.10804, 9067; 120.01137, 6256; 125.02676, 7999; 138.02208, 916354; 154.03777, 7827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
27,MF_1584_176.09161_10.356_HILICPos_Unknown,Citrulline,NA,ID: AU169606; Mephedrone; 2-(methylamino)-1-(4-methylphenyl)propan-1-one,NA,NA,176.09161,176.103517,NA,176.09161,176.1080875,NA,1,1,NA,1,NA,621.36,732.6,HILIC,HILIC,"50.54065, 7104; 51.44752, 6519; 52.22243, 7931; 55.86156, 6216; 73.88597, 7192; 85.02905, 16144; 90.01684, 6915; 96.78118, 7887; 108.76359, 8495; 112.07607, 20451; 116.65227, 7222; 130.08655, 373878; 131.03427, 24362; 140.90996, 6681; 145.79761, 8681; 154.30646, 7606; 158.08136, 136638; 176.09198, 804141; 176.12833, 20019","159.07658, 100; 113.07138, 20.8; 70.06589, 11.4; 115.08695, 10.5; 176.10282, 6.7; 118.0866, 4.9; 116.07094, 4.7; 114.05534, 4.1; 141.0659, 1.3; 176.11817, 1.2; 133.09717, 1; 130.09781, 0.9; 115.08264, 0.6",NA,67.61364113,NA,NA,0.837594814,NA,0.712208191,NA,0.001033678,0.28181701,NA,37.34818338,4,NA,4,
28,MF_1588_176.12828_10.598_HILICPos_Unknown,NA,NA,NA,NA,NA,176.12828,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,635.88,NA,HILIC,NA,"58.30399, 6601; 60.08022, 7508; 60.08162, 80278; 61.71408, 7714; 70.45163, 6439; 73.71458, 8066; 73.76136, 6950; 85.60545, 7850; 95.09828, 6316; 99.04472, 7496; 100.1413, 7909; 107.8998, 7455; 109.00775, 7747; 109.367, 8029; 110.31998, 7307; 111.24393, 6759; 113.0796, 6845; 116.10729, 25699; 117.05507, 77257; 124.09303, 7010; 130.08636, 15942; 143.34955, 7408; 146.83333, 6472; 158.08133, 12421; 158.29411, 7104; 176.08333, 14758; 176.0921, 58015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
41,MF_2001_203.13908_2.34_HILICPos_Unknown,NA,NA,NA,NA,NA,203.13908,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,140.4,NA,HILIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
51,MF_2516_236.14919_10.153_HILICPos_Unknown,NA,NA,"ID: FIO00372; N,N-Diethyl-3,4-dimethoxybenzamide",NA,NA,236.14919,NA,NA,236.14919,236.1292169,NA,1,NA,NA,1,NA,609.18,NA,HILIC,NA,"51.66008, 6963; 56.15723, 6256; 63.50045, 6789; 66.87683, 8063; 78.56754, 7235; 80.05672, 8203; 81.257, 8539; 84.19418, 10304; 84.20014, 7577; 94.27587, 7552; 98.67682, 7531; 218.08232, 91632",NA,NA,NA,NA,NA,NA,NA,0.607345473,NA,NA,NA,NA,NA,4,NA,4,
52,MF_2518_236.14963_8.731_HILICPos_Unknown,NA,NA,NA,NA,NA,236.14963,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,523.86,NA,HILIC,NA,"50.542, 7405; 56.915, 7280; 58.06592, 13780; 60.08159, 9948; 61.54904, 7421; 63.82217, 9327; 69.91444, 8724; 84.72491, 8232; 131.07042, 14518; 146.98886, 13218; 148.82086, 8422; 154.20137, 8678; 155.86171, 9198; 174.41837, 9552; 218.07069, 50494; 218.08432, 62505; 235.20752, 14671; 236.14941, 12658020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
55,MF_271_98.98463_8.289_HILICPos_Unknown,NA,NA,NA,NA,NA,98.98463,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,497.34,NA,HILIC,NA,"53.49624, 6814; 55.0187, 7316; 57.60225, 6548; 60.04872, 7390; 66.22704, 6861; 81.0455, 33545; 82.02942, 21226; 97.47934, 6448; 98.98474, 729011; 99.05589, 121381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
63,MF_2899_261.1557_12.908_HILICPos_Unknown,NA,NA,NA,NA,NA,261.1557,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,774.48,NA,HILIC,NA,"60.26065, 6904; 67.02602, 6757; 70.06593, 58744; 76.53496, 7685; 77.12926, 7019; 94.21078, 6972; 101.0714, 16192; 103.71863, 8150; 115.08698, 450731; 116.40381, 7721; 117.82851, 7196; 126.68237, 6492; 130.05009, 167710; 138.2554, 7572; 147.07655, 1419875; 155.32513, 7244; 168.92215, 7099; 175.30373, 7067; 217.09164, 7496; 217.48193, 14676; 217.49377, 80326; 217.509, 26353; 217.51892, 10207; 225.313, 9527; 226.11902, 9799; 227.10306, 34981; 243.14563, 35428; 244.12946, 337305; 261.12131, 13863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
71,MF_3412_296.16055_11.802_HILICPos_Unknown,NA,NA,"ID: CCMSLIB00000845542; NCGC00385456-01!2-(3-hexyl-4-methyl-2,5-dioxopyrrol-1-yl)-3-hydroxybutanoic acid",NA,NA,296.16055,NA,NA,296.16055,296.1503462,NA,1,NA,NA,1,NA,708.12,NA,HILIC,NA,"50.45387, 7175; 53.44131, 5865; 55.582, 6671; 56.21191, 6363; 56.79969, 6241; 63.54028, 6783; 63.65358, 6227; 68.05096, 6899; 69.08365, 8444; 70.0659, 161008; 73.65205, 6683; 86.4538, 6711; 101.00352, 6926; 102.05545, 19062; 103.29572, 7452; 104.99319, 7580; 115.08698, 780912; 162.91089, 7016; 165.05466, 7823; 182.08134, 48758; 187.07076, 7373; 195.00334, 31653; 204.00412, 10312; 216.85828, 99245; 216.87186, 28627; 224.42099, 6892; 233.12874, 8499; 250.98796, 13625; 268.79224, 8694; 279.13425, 248963; 287.08209, 7312; 296.05234, 42933; 296.08011, 33545; 296.11664, 8920; 296.16086, 186407; 296.18002, 9263; 296.25882, 8646",NA,NA,NA,NA,NA,NA,NA,0.877967239,NA,NA,NA,NA,NA,4,NA,4,
76,MF_369_104.10744_11.154_HILICPos_Unknown,Choline,NA,NA,NA,NA,104.10744,104.107539,NA,NA,NA,NA,1,1,NA,NA,NA,669.24,915.9,HILIC,HILIC,"51.31999, 7411; 54.54567, 6712; 57.30695, 7076; 58.06592, 22180; 58.7575, 6259; 60.08002, 9420; 60.08159, 123402; 61.36856, 7189; 62.06066, 8812; 62.57938, 6397; 85.24637, 6175; 86.06071, 10025; 91.21357, 7517; 104.07105, 12849; 104.10747, 932931","104.10747, 100; 60.08158, 14.7; 58.06621, 1.1",NA,0.950939778,NA,NA,0.999987749,NA,NA,NA,2.09E-15,0.987877786,NA,66.26218448,4,NA,4,
84,MF_39_70.0659_9.295_HILICPos_Unknown,NA,NA,NA,NA,NA,70.0659,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,557.7,NA,HILIC,NA,"51.82219, 10893; 54.06215, 10348; 62.09248, 12248; 64.26605, 13845; 68.00304, 11746; 68.05024, 563730; 69.91352, 23207; 70.02312, 28151; 70.03535, 15559; 70.06584, 34541320; 70.09504, 11187; 70.0973, 16763; 70.10772, 14941; 70.10963, 19417; 70.21866, 21357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
129,MF_1411_196.91011_3.146_HILICNeg_Unknown,NA,NA,NA,NA,NA,196.91011,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,188.76,NA,HILIC,NA,"53.00562, 7148; 70.04836, 6313; 98.31804, 7644; 124.1156, 7356; 126.90403, 2022851; 128.67134, 7250; 131.84898, 7512; 145.13991, 7165; 152.34142, 8922; 163.32288, 6960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
131,MF_1500_205.0715_12.203_HILICNeg_Unknown,NA,NA,NA,NA,NA,205.0715,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,732.18,NA,HILIC,NA,"59.01263, 84412; 62.4656, 7487; 71.0127, 61649; 71.04911, 15740; 73.02825, 37735; 74.72726, 6966; 76.63358, 6917; 82.09068, 7708; 83.04915, 17101; 97.02837, 25800; 99.0442, 9442; 99.08033, 11496; 115.03903, 134448; 115.07526, 16902; 122.31237, 7876; 125.05968, 89823; 127.03463, 6830; 127.03895, 33955; 143.07059, 52331; 143.29193, 7131; 144.29189, 9172; 145.04973, 340724; 151.03935, 15968; 157.77654, 7360; 161.08145, 9052; 169.04991, 116981; 187.06065, 116428; 205.07147, 118434; 205.15941, 148175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
133,MF_1790_232.09386_10.081_HILICNeg_Unknown,NA,NA,NA,NA,NA,232.09386,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,604.86,NA,HILIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,
