MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Glycine,"DL-Proline, D7",0.157951808,0.073550553,5009103,200821,Smp,StaB3_B,B,200821,6487216.933,200821_Smp_StaB3_B Glycine,HILICPos,5009103,Glycine_X_HILICPos,2.04,61.14652458,3180008.3,106092.9787,217991968.2,49,0.3,1,400,1,1,Glycine,2690345.25,2182565.75,2436455.5,0.850992043,NA,0.613485443,NA,C2H5NO2,2,1,1.226970886,0.613485443,738.3879723,161.7753439,0.001661689,0.003792206,29.97378656,5.465622136,4.09E-05,1.12E-04
Gonyol,Inj_vol,0.102277965,0.102277965,72490960,200821,Smp,StaB3_B,B,200821,72490960,200821_Smp_StaB3_B Gonyol,HILICPos,72490960,Gonyol_X_HILICPos,2.04,61.14652458,35534784.31,1185528.703,4969360148,26,0.628571429,1,400,1,1,Gonyol,30501442,22364482,26432962,1.129702181,NA,0.475996628,NA,C7H14O3S,7,NA,3.331976396,NA,738.3879723,161.7753439,0.004512501,NA,29.97378656,5.465622136,1.11E-04,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659,0.060720339,21204738,200821,Smp,StaB3_B,B,200821,21758259.48,200821_Smp_StaB3_B Guanosine,HILICPos,21204738,Guanosine_X_HILICPos,2.04,61.14652458,10665813.47,355838.0403,1338721331,42,0.4,1,400,1,1,Guanosine,37312308,36150508,36731408,0.969659021,NA,0.119783599,NA,C10H13N5O5,10,5,1.197835988,0.598917994,738.3879723,161.7753439,0.001622231,0.003702159,29.97378656,5.465622136,4.00E-05,1.10E-04
Homoserine,"Sulfoacetic Acid, 13C2",0.162243662,0.071523348,285022656,200821,Smp,StaB3_B,B,200821,268537672.2,200821_Smp_StaB3_B Homoserine,HILICPos,285022656,Homoserine_X_HILICPos,2.04,61.14652458,131636113.8,4391707.853,6900504922,13,0.814285714,1,400,1,1,Homoserine,30598664,28007894,29303279,0.725865244,NA,2.475499379,NA,C4H9NO3,4,1,9.901997516,2.475499379,738.3879723,161.7753439,0.013410291,0.015302081,29.97378656,5.465622136,3.30E-04,4.53E-04
Hypotaurine,"Sulfoacetic Acid, 13C2",0.143220448,0.059651409,2298428,200821,Smp,StaB3_B,B,200821,2165492.784,200821_Smp_StaB3_B Hypotaurine,HILICPos,2298428,Hypotaurine_X_HILICPos,2.04,61.14652458,1061516.071,35414.81382,153675633.5,55,0.214285714,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.905065919,NA,3.15358539,NA,C2H7NO2S,2,1,6.307170781,3.15358539,738.3879723,161.7753439,0.008541811,0.01949361,29.97378656,5.465622136,2.10E-04,5.77E-04
Hypoxanthine,Inj_vol,0.089443941,0.089443941,223891456,200821,Smp,StaB3_B,B,200821,223891456,200821_Smp_StaB3_B Hypoxanthine,HILICPos,223891456,Hypoxanthine_X_HILICPos,2.04,61.14652458,109750713.7,3661556.524,9259994652,15,0.785714286,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.871102145,NA,0.185915177,NA,C5H4N4O,5,4,0.929575885,0.743660708,738.3879723,161.7753439,0.001258926,0.004596873,29.97378656,5.465622136,3.10E-05,1.36E-04
Leucine,"L-Isoleucine, 15N",0.138679999,0.05817965,68795980,200821,Smp,StaB3_B,B,200821,67885204.46,200821_Smp_StaB3_B Leucine,HILICPos,68795980,Leucine_X_HILICPos,2.04,61.14652458,33277061.01,1110205.444,8281210606,29,0.585714286,1,400,1,1,Leucine,110801176,56887152,83844164,0.94145485,NA,0.168629137,NA,C6H13NO2,6,1,1.011774825,0.168629137,738.3879723,161.7753439,0.001370248,0.001042366,29.97378656,5.465622136,3.38E-05,3.09E-05
Lysine,"Sulfolactic Acid, 13C3",0.454626638,0.282887963,20451440,200821,Smp,StaB3_B,B,200821,35868170.5,200821_Smp_StaB3_B Lysine,HILICPos,20451440,Lysine_X_HILICPos,2.04,61.14652458,17582436.52,586593.772,2467726019,43,0.385714286,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.404329195,NA,1.109293967,NA,C6H14N2O2,6,2,6.655763799,2.218587933,738.3879723,161.7753439,0.009013911,0.013714005,29.97378656,5.465622136,2.22E-04,4.06E-04
Methionine Sulfoxide,"DL-Alanine, D3",0.261369504,0.134063918,18035050,200821,Smp,StaB3_B,B,200821,20721422.91,200821_Smp_StaB3_B Methionine Sulfoxide,HILICPos,18035050,Methionine Sulfoxide_X_HILICPos,2.04,61.14652458,10157560.25,338881.45,1707236340,44,0.371428571,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.750392365,NA,0.121479583,NA,C5H11NO3S,5,1,0.607397917,0.121479583,738.3879723,161.7753439,8.23E-04,7.51E-04,29.97378656,5.465622136,2.03E-05,2.22E-05
Methylmalonyl carnitine,Inj_vol,0.232861925,0.232861925,560154,200821,Smp,StaB3_B,B,200821,560154,200821_Smp_StaB3_B Methylmalonyl carnitine,HILICPos,560154,Methylmalonyl carnitine_X_HILICPos,2.04,61.14652458,274585.2941,9160.847715,29187463,64,0.085714286,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.737642036,NA,2.96E-04,NA,C11H19NO6,11,1,0.003253783,2.96E-04,738.3879723,161.7753439,4.41E-06,1.83E-06,29.97378656,5.465622136,1.09E-07,5.41E-08
Muramic Acid,"Sulfolactic Acid, 13C3",1.339577729,1.050478171,241918,200821,Smp,StaB3_B,B,200821,424280.9343,200821_Smp_StaB3_B Muramic Acid,HILICPos,241918,Muramic Acid_X_HILICPos,2.04,61.14652458,207980.8501,6938.757962,10870356.66,67,0.042857143,1,400,1,1,Muramic Acid,37496880,21520064,29508472,0.849185994,NA,0.003319967,NA,C9H17NO7,9,1,0.029879705,0.003319967,738.3879723,161.7753439,4.05E-05,2.05E-05,29.97378656,5.465622136,9.97E-07,6.07E-07
N-Acetyl-Serine,Inj_vol,0.734762663,0.734762663,176047,200821,Smp,StaB3_B,B,200821,176047,200821_Smp_StaB3_B N-Acetyl-Serine,HILICPos,176047,N-Acetyl-Serine_X_HILICPos,2.04,61.14652458,86297.54902,2879.100672,6679810,68,0.028571429,1,400,1,1,N-Acetyl-Serine,12147998,5002064,8575031,9.19E-04,NA,4.378958326,NA,C5H9NO4,5,1,21.89479163,4.378958326,738.3879723,161.7753439,0.029652151,0.027068144,29.97378656,5.465622136,7.30E-04,8.01E-04
N-Acetylglucosamine,"Sucrose, 13C",0.194887381,0.104824786,4134107,200821,Smp,StaB3_B,B,200821,4477807.441,200821_Smp_StaB3_B N-Acetylglucosamine,HILICPos,4134107,N-Acetylglucosamine_X_HILICPos,2.04,61.14652458,2195003.647,73230.77593,99846978.02,51,0.271428571,1,400,1,1,N-Acetylglucosamine,10009602.67,7299239.333,8654421,1.27448859,NA,0.079601503,NA,C8H15NO6,8,1,0.636812024,0.079601503,738.3879723,161.7753439,8.62E-04,4.92E-04,29.97378656,5.465622136,2.12E-05,1.46E-05
N(e)-Acetyl-Lysine,"DL-Alanine, D3",0.183337492,0.138936791,2258791,200821,Smp,StaB3_B,B,200821,2595244.459,200821_Smp_StaB3_B N(e)-Acetyl-Lysine,HILICPos,2258791,N(e)-Acetyl-Lysine_X_HILICPos,2.04,61.14652458,1272178.657,42443.04116,93469806.69,56,0.2,1,400,1,1,N(e)-Acetyl-Lysine,170158368,126873552,148515960,0.508140224,NA,0.006742973,NA,C8H16N2O3,8,2,0.053943781,0.013485945,738.3879723,161.7753439,7.31E-05,8.34E-05,29.97378656,5.465622136,1.80E-06,2.47E-06
Ophthalmic Acid,"L-Cysteic Acid, D3",0.234771824,0.148181858,698372,200821,Smp,StaB3_B,B,200821,851350.872,200821_Smp_StaB3_B Ophthalmic Acid,HILICPos,698372,Ophthalmic Acid_X_HILICPos,2.04,61.14652458,417328.8588,13923.12773,25211563.92,60,0.142857143,1,400,1,1,Ophthalmic Acid,33304688,28610867.2,30957777.6,0.71734157,NA,0.007516967,NA,C11H19N3O6,11,3,0.082686635,0.022550901,738.3879723,161.7753439,1.12E-04,1.39E-04,29.97378656,5.465622136,2.76E-06,4.13E-06
Ornithine,"Sulfolactic Acid, 13C3",0.531854371,0.29816153,25009224,200821,Smp,StaB3_B,B,200821,43861709.03,200821_Smp_StaB3_B Ornithine,HILICPos,25009224,Ornithine_X_HILICPos,2.04,61.14652458,21500837.76,717321.374,3211961641,40,0.428571429,1,400,1,1,Ornithine,17429736,5405138.8,11417437.4,1.102860976,NA,0.683008274,NA,C5H12N2O2,5,2,3.41504137,1.366016548,738.3879723,161.7753439,0.004624996,0.008443911,29.97378656,5.465622136,1.14E-04,2.50E-04
Propionyl-L-carnitine,"Homarine, D3",0.119713032,0.086366489,4387231,200821,Smp,StaB3_B,B,200821,4601576.388,200821_Smp_StaB3_B Propionyl-L-carnitine,HILICPos,4387231,Propionyl-L-carnitine_X_HILICPos,2.04,61.14652458,2255674.7,75254.91302,226168033.2,50,0.285714286,1,400,1,1,Propionyl-L-carnitine,453988128,381576384,417782256,0.888465005,NA,0.002430783,NA,C10H19NO4,10,1,0.024307827,0.002430783,738.3879723,161.7753439,3.29E-05,1.50E-05,29.97378656,5.465622136,8.11E-07,4.45E-07
Serine,"Sulfoacetic Acid, 13C2",0.1211513,0.06019055,42648448,200821,Smp,StaB3_B,B,200821,40181770.49,200821_Smp_StaB3_B Serine,HILICPos,42648448,Serine_X_HILICPos,2.04,61.14652458,19696946.32,657139.0732,1283663778,31,0.557142857,1,400,1,1,Serine,7793698,6266045,7029871.5,0.702759478,NA,1.594794739,NA,C3H7NO3,3,1,4.784384218,1.594794739,738.3879723,161.7753439,0.006479499,0.009858083,29.97378656,5.465622136,1.60E-04,2.92E-04
Stachydrine hydrochloride,Inj_vol,0.040039671,0.040039671,33164197,200821,Smp,StaB3_B,B,200821,33164197,200821_Smp_StaB3_B Stachydrine hydrochloride,HILICPos,33164197,Stachydrine hydrochloride_X_HILICPos,2.04,61.14652458,16256959.31,542372.5588,1779340244,35,0.5,1,400,1,1,Stachydrine hydrochloride,804937152,670439360,737688256,0.8938679,NA,0.00986173,NA,C7H13NO2,7,1,0.069032109,0.00986173,738.3879723,161.7753439,9.35E-05,6.10E-05,29.97378656,5.465622136,2.30E-06,1.80E-06
Thiamine monophosphate,Inj_vol,1.532935831,1.532935831,100,200821,Smp,StaB3_B,B,200821,100,200821_Smp_StaB3_B Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,2.04,61.14652458,49.01960784,1.635415924,559483,70,0,1,400,1,1,Thiamine monophosphate,19985204,14985934,17485569,0.927676525,NA,1.21E-06,NA,C12H18N4O4PS,12,4,1.45E-05,4.84E-06,738.3879723,161.7753439,1.96E-08,2.99E-08,29.97378656,5.465622136,4.84E-10,8.85E-10
Threonine,"DL-Proline, D7",0.108708238,0.04379656,104409184,200821,Smp,StaB3_B,B,200821,135218825.9,200821_Smp_StaB3_B Threonine,HILICPos,104409184,Threonine_X_HILICPos,2.04,61.14652458,66283738.18,2211390.211,4288519892,22,0.685714286,1,400,1,1,Threonine,16596933,9989082,13293007.5,0.879444515,NA,2.267959474,NA,C4H9NO3,4,1,9.071837896,2.267959474,738.3879723,161.7753439,0.012286004,0.014019191,29.97378656,5.465622136,3.03E-04,4.15E-04
trans Hydroxyl proline,"DL-Alanine, D3",0.150082953,0.087903243,6984350,200821,Smp,StaB3_B,B,200821,8024689.154,200821_Smp_StaB3_B trans Hydroxyl proline,HILICPos,6984350,trans Hydroxyl proline_X_HILICPos,2.04,61.14652458,3933671.154,131237.0443,394778801.8,48,0.314285714,1,400,1,1,trans Hydroxyl proline,68604832,60491384,64548108,0.722881027,NA,0.033721563,NA,C5H9NO3,5,1,0.168607816,0.033721563,738.3879723,161.7753439,2.28E-04,2.08E-04,29.97378656,5.465622136,5.63E-06,6.17E-06
Trigonelline,Inj_vol,0.055542244,0.055542244,14829208,200821,Smp,StaB3_B,B,200821,14829208,200821_Smp_StaB3_B Trigonelline,HILICPos,14829208,Trigonelline_X_HILICPos,2.04,61.14652458,7269219.608,242519.229,10166511095,45,0.357142857,1,400,1,1,Trigonelline,627330944,525376608,576353776,0.917073099,NA,0.005501165,NA,C7H7NO2,7,1,0.038508156,0.005501165,738.3879723,161.7753439,5.22E-05,3.40E-05,29.97378656,5.465622136,1.28E-06,1.01E-06
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.287437476,0.203182698,2452838,200821,Smp,StaB3_B,B,200821,2990133.869,200821_Smp_StaB3_B Trimethyl-L-lysine,HILICPos,2452838,Trimethyl-L-lysine_X_HILICPos,2.04,61.14652458,1465751.896,48901.12544,222936070.3,54,0.228571429,1,400,1,1,Trimethyl-L-lysine,209783008,132339232,171061120,1.027508283,NA,0.003335676,NA,C9H20N2O2,9,2,0.030021081,0.006671351,738.3879723,161.7753439,4.07E-05,4.12E-05,29.97378656,5.465622136,1.00E-06,1.22E-06
Trimethylamine N-oxide,Inj_vol,0.080788582,0.080788582,115875840,200821,Smp,StaB3_B,B,200821,115875840,200821_Smp_StaB3_B Trimethylamine N-oxide,HILICPos,115875840,Trimethylamine N-oxide_X_HILICPos,2.04,61.14652458,56801882.35,1895051.94,4848234064,20,0.714285714,1,400,1,1,Trimethylamine N-oxide,154863168,120202056,137532612,0.928565415,NA,0.177911706,NA,C3H9NO,3,1,0.533735118,0.177911706,738.3879723,161.7753439,7.23E-04,0.001099745,29.97378656,5.465622136,1.78E-05,3.26E-05
Trimethylammonium Propionate (TMAP),Inj_vol,0.065021437,0.065021437,715993920,200821,Smp,StaB3_B,B,200821,715993920,200821_Smp_StaB3_B Trimethylammonium Propionate (TMAP),HILICPos,715993920,Trimethylammonium Propionate (TMAP)_X_HILICPos,2.04,61.14652458,350977411.8,11709478.58,22995885082,9,0.871428571,1,400,1,1,Trimethylammonium Propionate (TMAP),358355648,346885920,352620784,0.893282484,NA,0.445699794,NA,C6H13NO2,6,1,2.674198763,0.445699794,738.3879723,161.7753439,0.003621672,0.002755054,29.97378656,5.465622136,8.92E-05,8.15E-05
Turicine,"DL-Valine, D8",0.148007189,0.112377231,2641876,200821,Smp,StaB3_B,B,200821,2587483.548,200821_Smp_StaB3_B Turicine,HILICPos,2641876,Turicine_X_HILICPos,2.04,61.14652458,1268374.288,42316.11797,237174390.1,53,0.242857143,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454541,NA,9.29E-04,NA,C7H13NO3,7,1,0.006505506,9.29E-04,738.3879723,161.7753439,8.81E-06,5.74E-06,29.97378656,5.465622136,2.17E-07,1.70E-07
Tyrosine,"Betaine, 13C5-15N",0.117738878,0.049413418,69458256,200821,Smp,StaB3_B,B,200821,69359092.35,200821_Smp_StaB3_B Tyrosine,HILICPos,69458256,Tyrosine_X_HILICPos,2.04,61.14652458,33999555.07,1134309.641,2166303638,28,0.6,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.826983235,NA,0.633155048,NA,C9H11NO3,9,1,5.698395428,0.633155048,738.3879723,161.7753439,0.007717346,0.003913792,29.97378656,5.465622136,1.90E-04,1.16E-04
Vitamin B3,"Adenine, 15N2",0.134043494,0.03383839,372518720,200821,Smp,StaB3_B,B,200821,375725695.1,200821_Smp_StaB3_B Vitamin B3,HILICPos,372518720,Vitamin B3_X_HILICPos,2.04,61.14652458,184179262.3,6144677.849,10570597057,12,0.828571429,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.894863963,NA,0.330917754,NA,C6H5NO2,6,1,1.985506524,0.330917754,738.3879723,161.7753439,0.002688975,0.002045539,29.97378656,5.465622136,6.62E-05,6.05E-05
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.125154568,0.063397448,38513892,200821,Smp,StaB3_C,C,200821,37431417.06,200821_Smp_StaB3_C (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,38513892,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,2.095,62.79508284,17867024.85,596088.3458,1460714971,40,0.428571429,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.943576957,NA,0.024107018,NA,C7H16NO2,7,1,0.168749129,0.024107018,852.8675442,181.3720785,1.98E-04,1.33E-04,29.97378656,5.465622136,5.63E-06,4.41E-06
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.120312559,0.077906363,11765257,200821,Smp,StaB3_C,C,200821,11434581.62,200821_Smp_StaB3_C 4-Hydroxyisoleucine,HILICPos,11765257,4-Hydroxyisoleucine_X_HILICPos,2.095,62.79508284,5458034.186,182093.5828,586500918.3,46,0.342857143,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.761748408,NA,0.100724386,NA,C6H13NO3,6,1,0.604346317,0.100724386,852.8675442,181.3720785,7.09E-04,5.55E-04,29.97378656,5.465622136,2.02E-05,1.84E-05
6-Methyladenine,"Sucrose, 13C",0.221140311,0.169180539,1313833,200821,Smp,StaB3_C,C,200821,1556515.909,200821_Smp_StaB3_C 6-Methyladenine,HILICPos,1313833,6-Methyladenine_X_HILICPos,2.095,62.79508284,742967.021,24787.22598,45733865.99,60,0.142857143,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307543,NA,3.62E-04,NA,C6H7N5,6,5,0.002171082,0.001809235,852.8675442,181.3720785,2.55E-06,9.98E-06,29.97378656,5.465622136,7.24E-08,3.31E-07
Acetyl-L-carnitine,Inj_vol,0.062970625,0.062970625,61819312,200821,Smp,StaB3_C,C,200821,61819312,200821_Smp_StaB3_C Acetyl-L-carnitine,HILICPos,61819312,Acetyl-L-carnitine_X_HILICPos,2.095,62.79508284,29508024.82,984461.0311,3061975041,32,0.542857143,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.865616498,NA,0.024265352,NA,C9H17NO4,9,1,0.218388164,0.024265352,852.8675442,181.3720785,2.56E-04,1.34E-04,29.97378656,5.465622136,7.29E-06,4.44E-06
Adenosine,Inj_vol,0.095079222,0.095079222,175732912,200821,Smp,StaB3_C,C,200821,175732912,200821_Smp_StaB3_C Adenosine,HILICPos,175732912,Adenosine_X_HILICPos,2.095,62.79508284,83882058.23,2798513.897,11888569832,18,0.742857143,1,400,1,1,Adenosine,348355424,314987424,331671424,0.898145384,NA,0.112635262,NA,C10H13N5O4,10,5,1.126352616,0.563176308,852.8675442,181.3720785,0.001320665,0.003105088,29.97378656,5.465622136,3.76E-05,1.03E-04
Adenosyl Homocysteine,"Taurine, D4",0.409372287,0.251760172,727021,200821,Smp,StaB3_C,C,200821,855951.0699,200821_Smp_StaB3_C Adenosyl Homocysteine,HILICPos,727021,Adenosyl Homocysteine_X_HILICPos,2.095,62.79508284,408568.5298,13630.86139,51704515.46,62,0.114285714,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.555448992,NA,0.003864984,NA,C14H20N6O5S,14,6,0.05410977,0.023189901,852.8675442,181.3720785,6.34E-05,1.28E-04,29.97378656,5.465622136,1.81E-06,4.24E-06
Anserine,Inj_vol,0.430387384,0.430387384,670483,200821,Smp,StaB3_C,C,200821,670483,200821_Smp_StaB3_C Anserine,HILICPos,670483,Anserine_X_HILICPos,2.095,62.79508284,320039.6181,10677.31691,9931709,63,0.1,1,400,1,1,Anserine,79084688,78474240,78779464,0.701940533,NA,0.002314997,NA,C10H16N4O3,10,4,0.023149968,0.009259987,852.8675442,181.3720785,2.71E-05,5.11E-05,29.97378656,5.465622136,7.72E-07,1.69E-06
Arginine,"Sulfolactic Acid, 13C3",0.554745159,0.390299148,852248576,200821,Smp,StaB3_C,C,200821,569526420.4,200821_Smp_StaB3_C Arginine,HILICPos,852248576,Arginine_X_HILICPos,2.095,62.79508284,271850320,9069602.182,33158963222,9,0.871428571,1,400,1,1,Arginine,78218904,20165398,49192151,1.136911341,NA,1.944318587,NA,C6H14N4O2,6,4,11.66591152,7.777274347,852.8675442,181.3720785,0.013678456,0.042880218,29.97378656,5.465622136,3.89E-04,0.001422944
Argininosuccinic Acid,"Sulfolactic Acid, 13C3",0.647148205,0.386207285,3060844,200821,Smp,StaB3_C,C,200821,2045449.621,200821_Smp_StaB3_C Argininosuccinic Acid,HILICPos,3060844,Argininosuccinic Acid_X_HILICPos,2.095,62.79508284,976348.2677,32573.40429,38728478.54,56,0.2,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.413479284,NA,0.028196105,NA,C10H18N4O6,10,4,0.281961047,0.112784419,852.8675442,181.3720785,3.31E-04,6.22E-04,29.97378656,5.465622136,9.41E-06,2.06E-05
Asparagine,"DL-Proline, D7",0.140879644,0.058314861,89106208,200821,Smp,StaB3_C,C,200821,110422848.9,200821_Smp_StaB3_C Asparagine,HILICPos,89106208,Asparagine_X_HILICPos,2.095,62.79508284,52707803.77,1758463.305,3348668588,27,0.614285714,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.692149325,NA,2.937140747,NA,C4H8N2O3,4,2,11.74856299,5.874281493,852.8675442,181.3720785,0.013775366,0.032388014,29.97378656,5.465622136,3.92E-04,0.001074769
Aspartic acid,"L-Cysteic Acid, D3",0.16638057,0.071332946,141496784,200821,Smp,StaB3_C,C,200821,126474321.5,200821_Smp_StaB3_C Aspartic acid,HILICPos,141496784,Aspartic acid_X_HILICPos,2.095,62.79508284,60369604.52,2014080.016,4362532352,23,0.671428571,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.246994418,NA,4.421996182,NA,C4H7NO4,4,1,17.68798473,4.421996182,852.8675442,181.3720785,0.020739428,0.024380799,29.97378656,5.465622136,5.90E-04,8.09E-04
beta-Alanine,"Betaine, 13C5-15N",0.119946208,0.049656389,466295872,200821,Smp,StaB3_C,C,200821,453190117.9,200821_Smp_StaB3_C beta-Alanine,HILICPos,466295872,beta-Alanine_X_HILICPos,2.095,62.79508284,216319865.3,7216968.231,10588996475,12,0.828571429,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296,NA,3.449942825,NA,C3H7NO2,3,1,10.34982848,3.449942825,852.8675442,181.3720785,0.012135329,0.019021356,29.97378656,5.465622136,3.45E-04,6.31E-04
beta-Glutamic acid,"DL-Alanine, D3",0.313133891,0.225065003,44857104,200821,Smp,StaB3_C,C,200821,49806836.74,200821_Smp_StaB3_C beta-Glutamic acid,HILICPos,44857104,beta-Glutamic acid_X_HILICPos,2.095,62.79508284,23774146.41,793164.5996,971145808.6,37,0.471428571,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.679844567,NA,0.591267843,NA,C5H9NO4,5,1,2.956339217,0.591267843,852.8675442,181.3720785,0.003466352,0.003259972,29.97378656,5.465622136,9.86E-05,1.08E-04
Betonicine,"Cytosine, 13C2-15N3",0.153275014,0.049614471,9492318,200821,Smp,StaB3_C,C,200821,9351983.289,200821_Smp_StaB3_C Betonicine,HILICPos,9492318,Betonicine_X_HILICPos,2.095,62.79508284,4463953.837,148928.5923,240728609,48,0.314285714,1,400,1,1,Betonicine,672108480,510638880,591373680,0.923201609,NA,0.003270553,NA,C7H13NO3,7,1,0.022893868,0.003270553,852.8675442,181.3720785,2.68E-05,1.80E-05,29.97378656,5.465622136,7.64E-07,5.98E-07
Butyryl-L-carnitine,"Betaine, 13C5-15N",0.101487178,0.040614173,5549848,200821,Smp,StaB3_C,C,200821,5393863.468,200821_Smp_StaB3_C Butyryl-L-carnitine,HILICPos,5549848,Butyryl-L-carnitine_X_HILICPos,2.095,62.79508284,2574636.5,85896.27125,294535569.5,52,0.257142857,1,400,1,1,Butyryl-L-carnitine,1597813760,1260517504,1429165632,0.892543537,NA,8.07E-04,NA,C11H21NO4,11,1,0.008880893,8.07E-04,852.8675442,181.3720785,1.04E-05,4.45E-06,29.97378656,5.465622136,2.96E-07,1.48E-07
Carnitine,"Betaine, 13C5-15N",0.11945639,0.056756155,146633680,200821,Smp,StaB3_C,C,200821,142512380.5,200821_Smp_StaB3_C Carnitine,HILICPos,146633680,Carnitine_X_HILICPos,2.095,62.79508284,68025002.62,2269483.119,5298674128,21,0.7,1,400,1,1,Carnitine,613430528,494676640,554053584,0.956681781,NA,0.051334494,NA,C7H15NO3,7,1,0.359341459,0.051334494,852.8675442,181.3720785,4.21E-04,2.83E-04,29.97378656,5.465622136,1.20E-05,9.39E-06
Chitobiose,"Sulfolactic Acid, 13C3",0.730754111,0.492139474,96742,200821,Smp,StaB3_C,C,200821,64649.12528,200821_Smp_StaB3_C Chitobiose,HILICPos,96742,Chitobiose_X_HILICPos,2.095,62.79508284,30858.77102,1029.525281,24309702.07,69,0.014285714,1,400,1,1,Chitobiose,19165264,12734350,15949807,0.905716863,NA,8.54E-04,NA,C16H28N2O11,16,2,0.013671328,0.001708916,852.8675442,181.3720785,1.60E-05,9.42E-06,29.97378656,5.465622136,4.56E-07,3.13E-07
Choline,Inj_vol,0.082955319,0.082955319,2338004480,200821,Smp,StaB3_C,C,200821,2338004480,200821_Smp_StaB3_C Choline,HILICPos,2338004480,Choline_X_HILICPos,2.095,62.79508284,1115992592,37232285.94,63151126384,5,0.928571429,1,400,1,1,Choline,240266560,212926448,226596504,1.185248901,NA,1.662105308,NA,C5H14NO,5,1,8.31052654,1.662105308,852.8675442,181.3720785,0.009744217,0.009164064,29.97378656,5.465622136,2.77E-04,3.04E-04
Citrulline,"L-Cysteic Acid, D3",0.212160092,0.153238659,46323004,200821,Smp,StaB3_C,C,200821,41404972.85,200821_Smp_StaB3_C Citrulline,HILICPos,46323004,Citrulline_X_HILICPos,2.095,62.79508284,19763710.19,659366.4818,875868652.5,36,0.485714286,1,400,1,1,Citrulline,36106648,29665428,32886038,1.260083244,NA,0.190773337,NA,C6H13N3O3,6,3,1.144640024,0.572320012,852.8675442,181.3720785,0.001342108,0.003155502,29.97378656,5.465622136,3.82E-05,1.05E-04
Creatine,"Betaine, 13C5-15N",0.10394423,0.046735667,42009284,200821,Smp,StaB3_C,C,200821,40828567.25,200821_Smp_StaB3_C Creatine,HILICPos,42009284,Creatine_X_HILICPos,2.095,62.79508284,19488576.25,650187.33,1072700876,38,0.457142857,1,400,1,1,Creatine,362418496,266815488,314616992,0.946209969,NA,0.026186075,NA,C4H9N3O2,4,3,0.104744301,0.078558226,852.8675442,181.3720785,1.23E-04,4.33E-04,29.97378656,5.465622136,3.49E-06,1.44E-05
