MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
Turicine,"DL-Valine, D8",0.14800718947373764,0.11237723054237386,9129858,200821,Smp,StaB2_A,A,200821,11047889.049639858,200821_Smp_StaB2_A Turicine,HILICPos,9129858,Turicine_X_HILICPos,2.25,41.68972321,4910172.910951048,265002.69608385966,237174390.06798851,49,0.30000000000000004,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454540684036,NA,1.9417167855315378e-4,NA,C7H13NO3,7,1,0.0013592017498720765,1.9417167855315378e-4,32.572588498052156,7.4708047761232725,4.172839226312508e-5,2.599073116911412e-5,18.52876587,3.552512967,7.335630227120338e-8
Tyrosine,"Betaine, 13C5-15N",0.11773887842780088,0.049413417653183515,64121692,200821,Smp,StaB2_A,A,200821,75290325.47440556,200821_Smp_StaB2_A Tyrosine,HILICPos,64121692,Tyrosine_X_HILICPos,2.25,41.68972321,33462366.87751358,1805968.4660210428,2166303637.528583,28,0.6,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.8269832350230804,NA,0.03363155922297787,NA,C9H11NO3,9,1,0.30268403300680086,0.03363155922297787,32.572588498052156,7.4708047761232725,0.009292599911883005,0.004501731771985863,18.52876587,3.552512967,1.633589819907422e-5
Vitamin B3,"Adenine, 15N2",0.13404349357600676,0.03383838984460486,247312640,200821,Smp,StaB2_A,A,200821,319495584.7070286,200821_Smp_StaB2_A Vitamin B3,HILICPos,247312640,Vitamin B3_X_HILICPos,2.25,41.68972321,141998037.6475683,7663653.296464969,10570597056.55251,14,0.8,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.89486396326922,NA,0.013769405441837353,NA,C6H5NO2,6,1,0.08261643265102411,0.013769405441837353,32.572588498052156,7.4708047761232725,0.00253637909851606,0.001843095336374528,18.52876587,3.552512967,4.458820043961412e-6
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,40238956,200821,Smp,StaB2_B,B,200821,32730268.109783508,200821_Smp_StaB2_B (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,40238956,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,2.75,50.95410614,11901915.676284911,642347.9988021925,1460714971.4895973,33,0.5285714285714286,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.9435769570132984,NA,8.666857042076013e-4,NA,C7H16NO2,7,1,0.006066799929453209,8.666857042076013e-4,22.917625978473758,4.836813474987991,2.6472200633484807e-4,1.7918526498683166e-4,18.52876587,3.552512967,3.2742601272090064e-7
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,13239247,200821,Smp,StaB2_B,B,200821,10768771.035750704,200821_Smp_StaB2_B 4-Hydroxyisoleucine,HILICPos,13239247,4-Hydroxyisoleucine_X_HILICPos,2.75,50.95410614,3915916.7402729834,211342.5561065235,586500918.2573766,44,0.37142857142857144,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.7617484078934159,NA,0.0039001861321916946,NA,C6H13NO3,6,1,0.023401116793150167,0.0039001861321916946,22.917625978473758,4.836813474987991,0.0010210968978693756,8.063544629868899e-4,18.52876587,3.552512967,1.2629614383027534e-6
6-Methyladenine,"Sucrose, 13C",0.22114031059832598,0.16918053921209728,1372024,200821,Smp,StaB2_B,B,200821,1488770.1017235478,200821_Smp_StaB2_B 6-Methyladenine,HILICPos,1372024,6-Methyladenine_X_HILICPos,2.75,50.95410614,541370.9460812901,29217.863181291945,45733865.99468269,57,0.18571428571428572,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307542556698,NA,1.4229966432310737e-5,NA,C6H7N5,6,5,8.537979859386441e-5,7.114983216155369e-5,22.917625978473758,4.836813474987991,3.725507985602898e-6,1.471006325331376e-5,18.52876587,3.552512967,4.6079592776388415e-9
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,51216284,200821,Smp,StaB2_B,B,200821,51216284,200821_Smp_StaB2_B Acetyl-L-carnitine,HILICPos,51216284,Acetyl-L-carnitine_X_HILICPos,2.75,50.95410614,18624103.272727273,1005145.3725687906,3061975041,30,0.5714285714285714,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.8656164979937988,NA,8.265617912887375e-4,NA,C9H17NO4,9,1,0.007439056121598638,8.265617912887375e-4,22.917625978473758,4.836813474987991,3.2459977000174673e-4,1.7088973878422916e-4,18.52876587,3.552512967,4.014868650071964e-7
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,134092864,200821,Smp,StaB2_B,B,200821,134092864,200821_Smp_StaB2_B Adenosine,HILICPos,134092864,Adenosine_X_HILICPos,2.75,50.95410614,48761041.45454545,2631640.002310518,11888569832,19,0.7285714285714286,1,400,1,1,Adenosine,348355424,314987424,331671424,0.8981453842281999,NA,0.0035337170579226593,NA,C10H13N5O4,10,5,0.03533717057922659,0.017668585289613296,22.917625978473758,4.836813474987991,0.001541921079103846,0.003652939147019136,18.52876587,3.552512967,1.9071518754760212e-6
Adenosyl Homocysteine,"Taurine, D4",0.40937228690251604,0.2517601715021789,341978,200821,Smp,StaB2_B,B,200821,425658.36295449,200821_Smp_StaB2_B Adenosyl Homocysteine,HILICPos,341978,Adenosyl Homocysteine_X_HILICPos,2.75,50.95410614,154784.85925617817,8353.759788955254,51704515.458353475,67,0.042857142857142816,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.5554489918007413,NA,7.902503991696963e-5,NA,C14H20N6O5S,14,6,0.0011063505588375748,4.741502395018178e-4,22.917625978473758,4.836813474987991,4.827509445684977e-5,9.802946546393232e-5,18.52876587,3.552512967,5.970988929321361e-8
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,446386,200821,Smp,StaB2_B,B,200821,446386,200821_Smp_StaB2_B Anserine,HILICPos,446386,Anserine_X_HILICPos,2.75,50.95410614,162322.18181818182,8760.5501070615,9931709,63,0.09999999999999998,1,400,1,1,Anserine,79084688,78474240,78779464,0.7019405334801487,NA,6.33691710804032e-5,NA,C10H16N4O3,10,4,6.33691710804032e-4,2.534766843216128e-4,22.917625978473758,4.836813474987991,2.7650844437344896e-5,5.240571827555168e-5,18.52876587,3.552512967,3.420042733823114e-8
Arginine,"Sulfolactic Acid, 13C3",0.5547451594053554,0.39029914841749364,148074032,200821,Smp,StaB2_B,B,200821,247650152.14262334,200821_Smp_StaB2_B Arginine,HILICPos,148074032,Arginine_X_HILICPos,2.75,50.95410614,90054600.77913576,4860258.984078478,33158963221.55505,18,0.7428571428571429,1,400,1,1,Arginine,78218904,20165398,49192151,1.1369113413732597,NA,0.03476137854129374,NA,C6H14N4O2,6,4,0.20856827124776245,0.13904551416517497,22.917625978473758,4.836813474987991,0.009100779960527676,0.028747338487250675,18.52876587,3.552512967,1.1256457807881106e-5
Argininosuccinic Acid,"Sulfolactic Acid, 13C3",0.6471482047760884,0.3862072847967303,571359,200821,Smp,StaB2_B,B,200821,955583.7804028806,200821_Smp_StaB2_B Argininosuccinic Acid,HILICPos,571359,Argininosuccinic Acid_X_HILICPos,2.75,50.95410614,347485.011055593,18753.81304457283,38728478.53905589,60,0.1428571428571429,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.4134792842083135,NA,5.415941142107986e-4,NA,C10H18N4O6,10,4,0.0054159411421079865,0.0021663764568431946,22.917625978473758,4.836813474987991,2.3632208446001837e-4,4.478933223383342e-4,18.52876587,3.552512967,2.9229907593991236e-7
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,43217468,200821,Smp,StaB2_B,B,200821,48357025.31256253,200821_Smp_StaB2_B Asparagine,HILICPos,43217468,Asparagine_X_HILICPos,2.75,50.95410614,17584372.84093183,949030.9805395898,3348668588.3293366,32,0.5428571428571429,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.6921493253025142,NA,0.05288472224682892,NA,C4H8N2O3,4,2,0.21153888898731568,0.10576944449365784,22.917625978473758,4.836813474987991,0.009230401490364295,0.021867588039234952,18.52876587,3.552512967,1.141678244905772e-5
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,75833896,200821,Smp,StaB2_B,B,200821,96943086.78825502,200821_Smp_StaB2_B Aspartic acid,HILICPos,75833896,Aspartic acid_X_HILICPos,2.75,50.95410614,35252031.55936546,1902556.9111524997,4362532351.664482,24,0.6571428571428571,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.2469944179759247,NA,0.1393598560665598,NA,C4H7NO4,4,1,0.5574394242662392,0.1393598560665598,22.917625978473758,4.836813474987991,0.024323611214784425,0.02881232794839288,18.52876587,3.552512967,3.0085081120744884e-5
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.049656389026235356,395222688,200821,Smp,StaB2_B,B,200821,321473164.9923849,200821_Smp_StaB2_B beta-Alanine,HILICPos,395222688,beta-Alanine_X_HILICPos,2.75,50.95410614,116899332.7245036,6309072.797962832,10588996474.778278,11,0.8428571428571429,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296489827,NA,0.10061923992992507,NA,C3H7NO2,3,1,0.3018577197897752,0.10061923992992507,22.917625978473758,4.836813474987991,0.013171421859895368,0.02080279515640716,18.52876587,3.552512967,1.629130196299335e-5
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,24402308,200821,Smp,StaB2_B,B,200821,26312495.5077418,200821_Smp_StaB2_B beta-Glutamic acid,HILICPos,24402308,beta-Glutamic acid_X_HILICPos,2.75,50.95410614,9568180.184633382,516395.9786763085,971145808.6283802,39,0.44285714285714284,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.6798445665551032,NA,0.012842872727031386,NA,C5H9NO4,5,1,0.06421436363515694,0.012842872727031386,22.917625978473758,4.836813474987991,0.0028019640295845953,0.0026552342349863453,18.52876587,3.552512967,3.465657890314577e-6
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.049614471035533625,8069039,200821,Smp,StaB2_B,B,200821,7238172.716763448,200821_Smp_StaB2_B Betonicine,HILICPos,8069039,Betonicine_X_HILICPos,2.75,50.95410614,2632062.8060957994,142052.7856356867,240728608.9572255,48,0.3142857142857143,1,400,1,1,Betonicine,672108480,510638880,591373680,0.9232016086924847,NA,1.0407614600027468e-4,NA,C7H13NO3,7,1,7.285330220019228e-4,1.0407614600027468e-4,22.917625978473758,4.836813474987991,3.1789201145276776e-5,2.1517502491768732e-5,18.52876587,3.552512967,3.9319025730768915e-8
Butyryl-L-carnitine,"Betaine, 13C5-15N",0.10148717841749424,0.04061417315285315,5629940,200821,Smp,StaB2_B,B,200821,4579379.386532657,200821_Smp_StaB2_B Butyryl-L-carnitine,HILICPos,5629940,Butyryl-L-carnitine_X_HILICPos,2.75,50.95410614,1665228.867830057,89872.62722165097,294535569.4615429,50,0.2857142857142857,1,400,1,1,Butyryl-L-carnitine,1597813760,1260517504,1429165632,0.8925435366405496,NA,2.8182236526421264e-5,NA,C11H21NO4,11,1,3.100046017906339e-4,2.8182236526421264e-5,22.917625978473758,4.836813474987991,1.352690728445509e-5,5.826612225622621e-6,18.52876587,3.552512967,1.673099028643692e-8
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,107601008,200821,Smp,StaB2_B,B,200821,87522395.97674851,200821_Smp_StaB2_B Carnitine,HILICPos,107601008,Carnitine_X_HILICPos,2.75,50.95410614,31826325.80972673,1717671.108512326,5298674128.0778675,20,0.7142857142857143,1,400,1,1,Carnitine,613430528,494676640,554053584,0.9566817811199575,NA,0.0012962260053994477,NA,C7H15NO3,7,1,0.009073582037796134,0.0012962260053994477,22.917625978473758,4.836813474987991,3.9592155166153935e-4,2.679917288732467e-4,18.52876587,3.552512967,4.897024497722867e-7
Chitobiose,"Sulfolactic Acid, 13C3",0.7307541112423471,0.49213947367916505,39142,200821,Smp,StaB2_B,B,200821,65464.025827071164,200821_Smp_StaB2_B Chitobiose,HILICPos,39142,Chitobiose_X_HILICPos,2.75,50.95410614,23805.10030075315,1284.7644829094663,24309702.06522172,69,0.014285714285714235,1,400,1,1,Chitobiose,19165264,12734350,15949807,0.9057168633297525,NA,3.557423972472997e-5,NA,C16H28N2O11,16,2,5.691878355956795e-4,7.114847944945994e-5,22.917625978473758,4.836813474987991,2.4836247704291473e-5,1.4709783583216754e-5,18.52876587,3.552512967,3.0719144469155064e-8
Choline,Inj_vol,0.08295531932042498,0.08295531932042498,1724287232,200821,Smp,StaB2_B,B,200821,1724287232,200821_Smp_StaB2_B Choline,HILICPos,1724287232,Choline_X_HILICPos,2.75,50.95410614,627013538.9090909,33840005.49950576,63151126384,5,0.9285714285714286,1,400,1,1,Choline,240266560,212926448,226596504,1.1852489014101555,NA,0.05039966499032923,NA,C5H14NO,5,1,0.25199832495164615,0.05039966499032923,22.917625978473758,4.836813474987991,0.010995830248226628,0.01042001417895371,18.52876587,3.552512967,1.3600383680148805e-5
Citrulline,"L-Cysteic Acid, D3",0.2121600924304587,0.15323865876104698,19008004,200821,Smp,StaB2_B,B,200821,24299088.91194906,200821_Smp_StaB2_B Citrulline,HILICPos,19008004,Citrulline_X_HILICPos,2.75,50.95410614,8836032.33161784,476881.8600248938,875868652.4564584,40,0.4285714285714286,1,400,1,1,Citrulline,36106648,29665428,32886038,1.2600832440556562,NA,0.0046032016816830775,NA,C6H13N3O3,6,3,0.027619210090098465,0.013809605045049233,22.917625978473758,4.836813474987991,0.0012051514461419715,0.0028551039060036357,18.52876587,3.552512967,1.490612504031736e-6
Creatine,"Betaine, 13C5-15N",0.10394423036318987,0.046735667373061306,30588988,200821,Smp,StaB2_B,B,200821,24881007.80862581,200821_Smp_StaB2_B Creatine,HILICPos,30588988,Creatine_X_HILICPos,2.75,50.95410614,9047639.203136658,488302.31150093157,1072700875.8748298,37,0.4714285714285714,1,400,1,1,Creatine,362418496,266815488,314616992,0.9462099688471564,NA,6.561136569630868e-4,NA,C4H9N3O2,4,3,0.0026244546278523474,0.0019683409708892603,22.917625978473758,4.836813474987991,1.1451686271158561e-4,4.069499436080998e-4,18.52876587,3.552512967,1.4164217121991988e-7
Cys-Gly,Inj_vol,0.7309376597173348,0.7309376597173348,203647,200821,Smp,StaB2_B,B,200821,203647,200821_Smp_StaB2_B Cys-Gly,HILICPos,203647,Cys-Gly_X_HILICPos,2.75,50.95410614,74053.45454545454,3996.67495766613,8057644,68,0.02857142857142858,1,400,1,1,Cys-Gly,2226378.6,430523,1328450.8,0.023462642802008004,NA,0.05129043909475629,NA,C5H10N2O3S,5,2,0.25645219547378145,0.10258087818951259,22.917625978473758,4.836813474987991,0.011190172826568678,0.021208359329954785,18.52876587,3.552512967,1.384075967460975e-5
Cystathionine,"Sulfolactic Acid, 13C3",0.3616892176720426,0.18385186357826355,362818,200821,Smp,StaB2_B,B,200821,606804.1214686604,200821_Smp_StaB2_B Cystathionine,HILICPos,362818,Cystathionine_X_HILICPos,2.75,50.95410614,220656.04417042198,11908.836547959909,21191116.917030722,64,0.08571428571428574,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.9171800507709127,NA,6.089277671684826e-4,NA,C7H14N2O4S,7,2,0.004262494370179378,0.0012178555343369652,22.917625978473758,4.836813474987991,1.8599196854783676e-4,2.5178881522612133e-4,18.52876587,3.552512967,2.3004739765646237e-7
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,100,200821,Smp,StaB2_B,B,200821,100,200821_Smp_StaB2_B Cystine,HILICPos,100,Cystine_X_HILICPos,2.75,50.95410614,36.36363636363637,1.9625503727853246,2726567,70,0,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.7395318327462561,NA,2.530596910007063e-7,NA,C6H12N2O4S2,6,2,1.5183581460042376e-6,5.061193820014125e-7,22.917625978473758,4.836813474987991,6.625285478654781e-8,1.0463901174164446e-7,18.52876587,3.552512967,8.194599449619132e-11
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945457,8831576,200821,Smp,StaB2_B,B,200821,10992619.941832993,200821_Smp_StaB2_B Cytidine,HILICPos,8831576,Cytidine_X_HILICPos,2.75,50.95410614,3997316.3424847247,215735.70364731734,623803887.5619113,47,0.3285714285714286,1,400,1,1,Cytidine,53606032,43718396,48662214,0.8486073947230495,NA,0.002089697103467771,NA,C9H13N3O5,9,3,0.01880727393120994,0.006269091310403313,22.917625978473758,4.836813474987991,8.206466912792528e-4,0.001296120130086033,18.52876587,3.552512967,1.0150311177314228e-6
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,13212793,200821,Smp,StaB2_B,B,200821,13212793,200821_Smp_StaB2_B Deoxyadenosine,HILICPos,13212793,Deoxyadenosine_X_HILICPos,2.75,50.95410614,4804652,259307.71827685327,2026855420,45,0.3571428571428571,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.9813955758212205,NA,2.8354970337008534e-4,NA,C10H13N5O3,10,5,0.0028354970337008535,0.0014177485168504267,22.917625978473758,4.836813474987991,1.237256003900317e-4,2.9311622707426125e-4,18.52876587,3.552512967,1.530321584068272e-7
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,45051764,200821,Smp,StaB2_B,B,200821,45051764,200821_Smp_StaB2_B Dimethylsulfonioacetate (DMS-Ac),HILICPos,45051764,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,2.75,50.95410614,16382459.636363637,884163.5623283647,8779363844,31,0.5571428571428572,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.9364405313817805,NA,0.0014978908741028266,NA,C4H9O2S,4,NA,0.005991563496411306,NA,22.917625978473758,4.836813474987991,2.6143909940929777e-4,NA,18.52876587,3.552512967,3.233654922539807e-7
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,920069376,200821,Smp,StaB2_B,B,200821,998358467.8549654,200821_Smp_StaB2_B DMSP,HILICPos,920069376,DMSP_X_HILICPos,2.75,50.95410614,363039442.8563511,19593287.83262148,82766038897.41449,8,0.8857142857142857,1,400,1,1,DMSP,379205792,253701088,316453440,0.8689390209347154,NA,0.028501530943017214,NA,C5H10O2S,5,NA,0.14250765471508606,NA,22.917625978473758,4.836813474987991,0.006218255540470978,NA,18.52876587,3.552512967,7.69115739898364e-6
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,26173986,200821,Smp,StaB2_B,B,200821,26173986,200821_Smp_StaB2_B Ectoine,HILICPos,26173986,Ectoine_X_HILICPos,2.75,50.95410614,9517813.090909092,513677.65981577866,1559352738,38,0.4571428571428572,1,400,1,1,Ectoine,797561472,650853440,724207456,0.8153174039487172,NA,3.4798535339488365e-4,NA,C6H10N2O2,6,2,0.002087912120369302,6.959707067897673e-4,22.917625978473758,4.836813474987991,9.110507878653977e-5,1.4389033407815984e-4,18.52876587,3.552512967,1.1268489952424998e-7
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,107600672,200821,Smp,StaB2_B,B,200821,107600672,200821_Smp_StaB2_B Glucosylglycerol,HILICPos,107600672,Glucosylglycerol_X_HILICPos,2.75,50.95410614,39127517.09090909,2111717.3894555145,3924935237,21,0.7,1,400,1,1,Glucosylglycerol,2135378.75,1486783.75,1811081.25,1.5728949223545547,NA,0.2965228343697753,NA,C9H18O8,9,NA,2.6687055093279777,NA,22.917625978473758,4.836813474987991,0.11644772943910768,NA,18.52876587,3.552512967,1.4403039727804481e-4
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,939468672,200821,Smp,StaB2_B,B,200821,1051193243.25672,200821_Smp_StaB2_B Glutamic acid,HILICPos,939468672,Glutamic acid_X_HILICPos,2.75,50.95410614,382252088.45698905,20630196.9142289,40607384620.68116,7,0.9,1,400,1,1,Glutamic acid,15612277,13353617,14482947,1.692480604672299,NA,0.33665318125057736,NA,C5H9NO4,5,1,1.6832659062528867,0.33665318125057736,22.917625978473758,4.836813474987991,0.07344852856198794,0.06960226665581996,18.52876587,3.552512967,9.084608862041208e-5
Glutamine,"DL-Proline, D7",0.16664296512696775,0.06936278702579327,1176430464,200821,Smp,StaB2_B,B,200821,1316335277.3493738,200821_Smp_StaB2_B Glutamine,HILICPos,1176430464,Glutamine_X_HILICPos,2.75,50.95410614,478667373.5815905,25833742.89272487,78115320897.72955,6,0.9142857142857143,1,400,1,1,Glutamine,53671912,41966268,47819090,0.9035620590485672,NA,0.23915971691752788,NA,C5H10N2O3,5,2,1.1957985845876393,0.47831943383505576,22.917625978473758,4.836813474987991,0.052178117651053305,0.09889143675035832,18.52876587,3.552512967,6.453741134069602e-5
Glutathione Disulfide,"DL-Proline, D7",0.12029611031355318,0.048203098214577834,1227587,200821,Smp,StaB2_B,B,200821,1373575.5096150637,200821_Smp_StaB2_B Glutathione Disulfide,HILICPos,1227587,Glutathione Disulfide_X_HILICPos,2.75,50.95410614,499482.0034963868,26957.111284438353,75703716.53707436,59,0.15714285714285714,1,400,1,1,Glutathione Disulfide,2575510,2490756.25,2533133.125,0.7645679378677415,NA,0.0055674874508104535,NA,C20H32N6O12S2,20,6,0.11134974901620907,0.03340492470486272,22.917625978473758,4.836813474987991,0.004858694749656815,0.006906390928160746,18.52876587,3.552512967,6.009561014341269e-6
Glycerophosphocholine,Inj_vol,0.11968027864661171,0.11968027864661171,3149806336,200821,Smp,StaB2_B,B,200821,3149806336,200821_Smp_StaB2_B Glycerophosphocholine,HILICPos,3149806336,Glycerophosphocholine_X_HILICPos,2.75,50.95410614,1145384122.1818182,61816535.989183776,105399193827,4,0.9428571428571428,1,400,1,1,Glycerophosphocholine,95102816,89048104,92075460,2.1455167341319523,NA,0.12516671455268377,NA,C8H21NO6P,8,1,1.0013337164214702,0.12516671455268377,22.917625978473758,4.836813474987991,0.043692733154909263,0.02587792876445262,18.52876587,3.552512967,5.404211610459894e-5
