MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,32751378,200821,Smp,EvXSW_A,A,200821,32751378,200821_Smp_EvXSW_A Deoxyadenosine,HILICPos,32751378,Deoxyadenosine_X_HILICPos,1.99,NA,16457978.894472362,NA,2109501764,22,0.6811594202898551
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,22426044,200821,Smp,EvXSW_A,A,200821,22426044,200821_Smp_EvXSW_A Dimethylsulfonioacetate (DMS-Ac),HILICPos,22426044,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,1.99,NA,11269368.844221106,NA,10431735556,27,0.6086956521739131
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,1299904896,200821,Smp,EvXSW_A,A,200821,1260138225.054002,200821_Smp_EvXSW_A DMSP,HILICPos,1299904896,DMSP_X_HILICPos,1.99,NA,633235288.9718603,NA,99063218011.10368,2,0.9710144927536232
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,37815580,200821,Smp,EvXSW_A,A,200821,37815580,200821_Smp_EvXSW_A Ectoine,HILICPos,37815580,Ectoine_X_HILICPos,1.99,NA,19002804.020100504,NA,1751466002,18,0.7391304347826086
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,5061615,200821,Smp,EvXSW_A,A,200821,5061615,200821_Smp_EvXSW_A Glucosylglycerol,HILICPos,5061615,Glucosylglycerol_X_HILICPos,1.99,NA,2543525.1256281408,NA,4082398645,47,0.3188405797101449
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,200751664,200821,Smp,EvXSW_A,A,200821,165321701.7403138,200821_Smp_EvXSW_A Glutamic acid,HILICPos,200751664,Glutamic acid_X_HILICPos,1.99,NA,83076232.03030844,NA,41333972485.46391,8,0.8840579710144928
Glutamine,"DL-Proline, D7",0.16664296512696775,0.06936278702579327,96093256,200821,Smp,EvXSW_A,A,200821,79134091.79854977,200821_Smp_EvXSW_A Glutamine,HILICPos,96093256,Glutamine_X_HILICPos,1.99,NA,39765875.27565315,NA,78573877345.52264,12,0.8260869565217391
Glutathione Disulfide,"DL-Proline, D7",0.12029611031355318,0.048203098214577834,88217,200821,Smp,EvXSW_A,A,200821,72647.8887986964,200821_Smp_EvXSW_A Glutathione Disulfide,HILICPos,88217,Glutathione Disulfide_X_HILICPos,1.99,NA,36506.47678326452,NA,78050950.66507381,61,0.1159420289855072
Glycerophosphocholine,Inj_vol,0.11968027864661171,0.11968027864661171,166791376,200821,Smp,EvXSW_A,A,200821,166791376,200821_Smp_EvXSW_A Glycerophosphocholine,HILICPos,166791376,Glycerophosphocholine_X_HILICPos,1.99,NA,83814761.80904523,NA,107969314787,10,0.855072463768116
Glycine,"DL-Proline, D7",0.15795180839134,0.07355055261884777,783205,200821,Smp,EvXSW_A,A,200821,644979.876288958,200821_Smp_EvXSW_A Glycine,HILICPos,783205,Glycine_X_HILICPos,1.99,NA,324110.49059746636,NA,224022535.12646705,57,0.17391304347826086
Gonyol,Inj_vol,0.10227796456397575,0.10227796456397575,11742746,200821,Smp,EvXSW_A,A,200821,11742746,200821_Smp_EvXSW_A Gonyol,HILICPos,11742746,Gonyol_X_HILICPos,1.99,NA,5900877.386934673,NA,7471585812,34,0.5072463768115942
Guanine,"Guanine, 13C-15N2",0.236147635560921,0.011023196883480331,25954934,200821,Smp,EvXSW_A,A,200821,23423058.60008972,200821_Smp_EvXSW_A Guanine,HILICPos,25954934,Guanine_X_HILICPos,1.99,NA,11770381.206075236,NA,12125472689.11485,25,0.6376811594202898
Guanosine,"Cytosine, 13C2-15N3",0.13317659048908015,0.060720339102239396,15168126,200821,Smp,EvXSW_A,A,200821,13965073.894721862,200821_Smp_EvXSW_A Guanosine,HILICPos,15168126,Guanosine_X_HILICPos,1.99,NA,7017625.072724554,NA,1431112710.0990615,32,0.536231884057971
Histidine,"DL-Histidine, 15N",0.1596110810870703,0.02176606159517299,17930788,200821,Smp,EvXSW_A,A,200821,16987896.473344065,200821_Smp_EvXSW_A Histidine,HILICPos,17930788,Histidine_X_HILICPos,1.99,NA,8536631.393640233,NA,4444144182.131769,29,0.5797101449275363
Homarine,"Homarine, D3",0.0649315327032838,0.007569133984248704,1228559488,200821,Smp,EvXSW_A,A,200821,1233982115.856413,200821_Smp_EvXSW_A Homarine,HILICPos,1228559488,Homarine_X_HILICPos,1.99,NA,620091515.5057352,NA,151465526446.42795,3,0.9565217391304348
Homoserine,"Sulfoacetic Acid, 13C2",0.16224366241666677,0.07152334818788122,16661119,200821,Smp,EvXSW_A,A,200821,18865733.521080095,200821_Smp_EvXSW_A Homoserine,HILICPos,16661119,Homoserine_X_HILICPos,1.99,NA,9480268.101045273,NA,6945948142.025666,30,0.5652173913043479
Hypotaurine,"Sulfoacetic Acid, 13C2",0.1432204476029936,0.0596514093863772,7734247,200821,Smp,EvXSW_A,A,200821,8757649.644553475,200821_Smp_EvXSW_A Hypotaurine,HILICPos,7734247,Hypotaurine_X_HILICPos,1.99,NA,4400828.967112299,NA,168739383.3814222,43,0.37681159420289856
Hypoxanthine,Inj_vol,0.08944394063272666,0.08944394063272666,33539762,200821,Smp,EvXSW_A,A,200821,33539762,200821_Smp_EvXSW_A Hypoxanthine,HILICPos,33539762,Hypoxanthine_X_HILICPos,1.99,NA,16854151.75879397,NA,9604622012,21,0.6956521739130435
Leucine,"L-Isoleucine, 15N",0.13867999925197447,0.05817965032926232,108050620,200821,Smp,EvXSW_A,A,200821,126473635.06023337,200821_Smp_EvXSW_A Leucine,HILICPos,108050620,Leucine_X_HILICPos,1.99,NA,63554590.482529335,NA,8425522381.233021,11,0.8405797101449275
Lysine,Inj_vol,0.4546266384063291,0.4546266384063291,1975891,200821,Smp,EvXSW_A,A,200821,1975891,200821_Smp_EvXSW_A Lysine,HILICPos,1975891,Lysine_X_HILICPos,1.99,NA,992910.0502512563,NA,1858277520,54,0.21739130434782605
Methionine,"L-Methionine, D3",0.11544840670114512,0.08305019518136042,9469733,200821,Smp,EvXSW_A,A,200821,10265546.755391454,200821_Smp_EvXSW_A Methionine,HILICPos,9469733,Methionine_X_HILICPos,1.99,NA,5158566.208739424,NA,3199620344.3312025,39,0.4347826086956522
Methionine Sulfoxide,"DL-Alanine, D3",0.26136950422778793,0.13406391819703692,9625294,200821,Smp,EvXSW_A,A,200821,7528368.872576848,200821_Smp_EvXSW_A Methionine Sulfoxide,HILICPos,9625294,Methionine Sulfoxide_X_HILICPos,1.99,NA,3783099.9359682654,NA,1755314802.9757018,37,0.46376811594202894
Methylmalonyl carnitine,Inj_vol,0.2328619249428167,0.2328619249428167,105112,200821,Smp,EvXSW_A,A,200821,105112,200821_Smp_EvXSW_A Methylmalonyl carnitine,HILICPos,105112,Methylmalonyl carnitine_X_HILICPos,1.99,NA,52820.10050251256,NA,29292575,59,0.14492753623188404
Muramic Acid,Inj_vol,1.3395777292682298,1.3395777292682298,54805,200821,Smp,EvXSW_A,A,200821,54805,200821_Smp_EvXSW_A Muramic Acid,HILICPos,54805,Muramic Acid_X_HILICPos,1.99,NA,27540.201005025127,NA,8922904,65,0.05797101449275366
N-Acetyl-Serine,Inj_vol,0.7347626630011531,0.7347626630011531,43771,200821,Smp,EvXSW_A,A,200821,43771,200821_Smp_EvXSW_A N-Acetyl-Serine,HILICPos,43771,N-Acetyl-Serine_X_HILICPos,1.99,NA,21995.477386934672,NA,6794461,67,0.02898550724637683
N-Acetylglucosamine,"Sucrose, 13C",0.19488738097508437,0.10482478555766861,1329319,200821,Smp,EvXSW_A,A,200821,1288652.4932286746,200821_Smp_EvXSW_A N-Acetylglucosamine,HILICPos,1329319,N-Acetylglucosamine_X_HILICPos,1.99,NA,647564.0669490828,NA,100901845.4856407,55,0.2028985507246377
N(e)-Acetyl-Lysine,"DL-Alanine, D3",0.18333749187327886,0.13893679108049622,1247395,200821,Smp,EvXSW_A,A,200821,975642.8935893278,200821_Smp_EvXSW_A N(e)-Acetyl-Lysine,HILICPos,1247395,N(e)-Acetyl-Lysine_X_HILICPos,1.99,NA,490272.81084890844,NA,100721266.9240465,56,0.18840579710144922
Ophthalmic Acid,"L-Cysteic Acid, D3",0.234771823785395,0.14818185826390443,76819,200821,Smp,EvXSW_A,A,200821,64175.513362101665,200821_Smp_EvXSW_A Ophthalmic Acid,HILICPos,76819,Ophthalmic Acid_X_HILICPos,1.99,NA,32249.001689498324,NA,26344850.784151804,62,0.10144927536231885
Ornithine,Inj_vol,0.5318543706202121,0.5318543706202121,6099409,200821,Smp,EvXSW_A,A,200821,6099409,200821_Smp_EvXSW_A Ornithine,HILICPos,6099409,Ornithine_X_HILICPos,1.99,NA,3065029.648241206,NA,2408238342,46,0.33333333333333337
Proline,"DL-Proline, D7",0.14330300516476335,0.03251409931821816,691464256,200821,Smp,EvXSW_A,A,200821,569430136.8008586,200821_Smp_EvXSW_A Proline,HILICPos,691464256,Proline_X_HILICPos,1.99,NA,286145797.3873661,NA,209320285386.73984,4,0.9420289855072463
Propionyl-L-carnitine,"Homarine, D3",0.119713032006298,0.08636648912946966,3217456,200821,Smp,EvXSW_A,A,200821,3231657.2386887227,200821_Smp_EvXSW_A Propionyl-L-carnitine,HILICPos,3217456,Propionyl-L-carnitine_X_HILICPos,1.99,NA,1623948.361150112,NA,240265657.1479912,50,0.2753623188405797
Serine,"Sulfoacetic Acid, 13C2",0.1211512996063867,0.06019054967582088,6165715,200821,Smp,EvXSW_A,A,200821,6981568.054158089,200821_Smp_EvXSW_A Serine,HILICPos,6165715,Serine_X_HILICPos,1.99,NA,3508325.6553558237,NA,1314906311.5747998,45,0.34782608695652173
Stachydrine hydrochloride,Inj_vol,0.04003967055306961,0.04003967055306961,37735508,200821,Smp,EvXSW_A,A,200821,37735508,200821_Smp_EvXSW_A Stachydrine hydrochloride,HILICPos,37735508,Stachydrine hydrochloride_X_HILICPos,1.99,NA,18962566.834170856,NA,1880056548,19,0.7246376811594203
Thiamine monophosphate,Inj_vol,1.5329358311792465,1.5329358311792465,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,1.99,NA,50.25125628140704,NA,559583,69,0
Threonine,"DL-Proline, D7",0.10870823754455275,0.04379655977018261,15458657,200821,Smp,EvXSW_A,A,200821,12730412.445596537,200821_Smp_EvXSW_A Threonine,HILICPos,15458657,Threonine_X_HILICPos,1.99,NA,6397192.183716852,NA,4346651784.460071,31,0.5507246376811594
trans Hydroxyl proline,"DL-Alanine, D3",0.15008295258785379,0.08790324345636982,2567062,200821,Smp,EvXSW_A,A,200821,2007812.920288447,200821_Smp_EvXSW_A trans Hydroxyl proline,HILICPos,2567062,trans Hydroxyl proline_X_HILICPos,1.99,NA,1008951.2162253503,NA,419092560.8509735,51,0.26086956521739135
Trigonelline,Inj_vol,0.055542243824601475,0.055542243824601475,31943833,200821,Smp,EvXSW_A,A,200821,31943833,200821_Smp_EvXSW_A Trigonelline,HILICPos,31943833,Trigonelline_X_HILICPos,1.99,NA,16052177.386934673,NA,10615293495,23,0.6666666666666667
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.2874374762099918,0.20318269812340867,2558722,200821,Smp,EvXSW_A,A,200821,2137587.027960576,200821_Smp_EvXSW_A Trimethyl-L-lysine,HILICPos,2558722,Trimethyl-L-lysine_X_HILICPos,1.99,NA,1074164.335658581,NA,254191125.19502243,52,0.24637681159420288
Trimethylamine N-oxide,Inj_vol,0.08078858232860306,0.08078858232860306,66556416,200821,Smp,EvXSW_A,A,200821,66556416,200821_Smp_EvXSW_A Trimethylamine N-oxide,HILICPos,66556416,Trimethylamine N-oxide_X_HILICPos,1.99,NA,33445435.175879396,NA,5096502496,15,0.782608695652174
Trimethylammonium Propionate (TMAP),Inj_vol,0.06502143695638248,0.06502143695638248,323462656,200821,Smp,EvXSW_A,A,200821,323462656,200821_Smp_EvXSW_A Trimethylammonium Propionate (TMAP),HILICPos,323462656,Trimethylammonium Propionate (TMAP)_X_HILICPos,1.99,NA,162544048.24120602,NA,24790045210,5,0.927536231884058
Turicine,"DL-Valine, D8",0.14800718947373764,0.11237723054237386,8903898,200821,Smp,EvXSW_A,A,200821,9385095.381177537,200821_Smp_EvXSW_A Turicine,HILICPos,8903898,Turicine_X_HILICPos,1.99,NA,4716128.332250019,NA,245036284.35435918,41,0.4057971014492754
Tyrosine,"Betaine, 13C5-15N",0.11773887842780088,0.049413417653183515,10504542,200821,Smp,EvXSW_A,A,200821,9824918.748311093,200821_Smp_EvXSW_A Tyrosine,HILICPos,10504542,Tyrosine_X_HILICPos,1.99,NA,4937145.099653816,NA,2284934627.683665,36,0.4782608695652174
Vitamin B3,"Adenine, 15N2",0.13404349357600676,0.03383838984460486,13422728,200821,Smp,EvXSW_A,A,200821,12051161.592607033,200821_Smp_EvXSW_A Vitamin B3,HILICPos,13422728,Vitamin B3_X_HILICPos,1.99,NA,6055860.096787454,NA,10918957908.63481,33,0.5217391304347826
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,5800090,200821,Smp,Hero1_A,A,200821,5674053.515634709,200821_Smp_Hero1_A (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,5800090,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,0.725,9.144216331,7826280.711220289,620507.3579021726,1639959486.784691,36,0.4626865671641791
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,13239247,200821,Smp,Hero1_A,A,200821,12951556.95596211,200821_Smp_Hero1_A 4-Hydroxyisoleucine,HILICPos,13239247,4-Hydroxyisoleucine_X_HILICPos,0.725,9.144216331,17864216.490982223,1416365.9833872,644688747.1700764,25,0.6268656716417911
6-Methyladenine,"Sucrose, 13C",0.22114031059832598,0.16918053921209728,585553,200821,Smp,Hero1_A,A,200821,466471.1672549182,200821_Smp_Hero1_A 6-Methyladenine,HILICPos,585553,6-Methyladenine_X_HILICPos,0.725,9.144216331,643408.5065585079,51012.70030910407,46455936.20016299,55,0.17910447761194026
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,11353603,200821,Smp,Hero1_A,A,200821,11353603,200821_Smp_Hero1_A Acetyl-L-carnitine,HILICPos,11353603,Acetyl-L-carnitine_X_HILICPos,0.725,9.144216331,15660142.068965517,1241615.7480340782,3217973297,27,0.5970149253731343
Adenine,"Adenine, 15N2",0.11703410404910733,0.07033874658680826,185361312,200821,Smp,Hero1_A,A,200821,188629007.73822972,200821_Smp_Hero1_A Adenine,HILICPos,185361312,Adenine_X_HILICPos,0.725,9.144216331,260177941.7079031,20628231.103714656,12211036773.89106,5,0.9253731343283582
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,34526356,200821,Smp,Hero1_A,A,200821,34526356,200821_Smp_Hero1_A Adenosine,HILICPos,34526356,Adenosine_X_HILICPos,0.725,9.144216331,47622560,3775758.878642391,13055227880,14,0.791044776119403
Adenosyl Homocysteine,"Taurine, D4",0.40937228690251604,0.2517601715021789,64402,200821,Smp,Hero1_A,A,200821,54672.617756361564,200821_Smp_Hero1_A Adenosyl Homocysteine,HILICPos,64402,Adenosyl Homocysteine_X_HILICPos,0.725,9.144216331,75410.50725015388,5978.928732363293,51920359.46654853,64,0.04477611940298509
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,8205871,200821,Smp,Hero1_A,A,200821,6859971.645295676,200821_Smp_Hero1_A Alanine,HILICPos,8205871,Alanine_X_HILICPos,0.725,9.144216331,9462029.855580242,750197.8733857751,20191392166.731056,32,0.5223880597014925
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,446386,200821,Smp,Hero1_A,A,200821,446386,200821_Smp_Hero1_A Anserine,HILICPos,446386,Anserine_X_HILICPos,0.725,9.144216331,615704.827586207,48816.21167324065,10178370,58,0.13432835820895528
Arginine,Inj_vol,0.5547451594053554,0.5547451594053554,34516612,200821,Smp,Hero1_A,A,200821,34516612,200821_Smp_Hero1_A Arginine,HILICPos,34516612,Arginine_X_HILICPos,0.725,9.144216331,47609120,3774693.2870545182,25843209204,15,0.7761194029850746
Argininosuccinic Acid,Inj_vol,0.6471482047760884,0.6471482047760884,100,200821,Smp,Hero1_A,A,200821,100,200821_Smp_Hero1_A Argininosuccinic Acid,HILICPos,100,Argininosuccinic Acid_X_HILICPos,0.725,9.144216331,137.93103448275863,10.935874259775318,38766759,67,0
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,5506114,200821,Smp,Hero1_A,A,200821,5151152.441752411,200821_Smp_Hero1_A Asparagine,HILICPos,5506114,Asparagine_X_HILICPos,0.725,9.144216331,7105037.850692982,563323.5539593897,3387152326.018296,38,0.4328358208955224
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,7996842,200821,Smp,Hero1_A,A,200821,12377200.48907331,200821_Smp_Hero1_A Aspartic acid,HILICPos,7996842,Aspartic acid_X_HILICPos,0.725,9.144216331,17072000.674583875,1353555.0823653527,4507857714.464649,33,0.5074626865671642
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.049656389026235356,5383237,200821,Smp,Hero1_A,A,200821,5266258.769319932,200821_Smp_Hero1_A beta-Alanine,HILICPos,5383237,beta-Alanine_X_HILICPos,0.725,9.144216331,7263805.199061976,575911.4372072188,10797132278.437641,39,0.417910447761194
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,6450781,200821,Smp,Hero1_A,A,200821,5392745.602509726,200821_Smp_Hero1_A beta-Glutamic acid,HILICPos,6450781,beta-Glutamic acid_X_HILICPos,0.725,9.144216331,7438269.79656514,589743.8782400264,1294910101.8693779,35,0.4776119402985075
Betaine,"Betaine, 13C5-15N",0.08589773012534735,0.012258150848063799,845791680,200821,Smp,Hero1_A,A,200821,827412549.7015713,200821_Smp_Hero1_A Betaine,HILICPos,845791680,Betaine_X_HILICPos,0.725,9.144216331,1141258689.2435467,90484796.04496479,323576564703.72687,2,0.9701492537313433
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.049614471035533625,1572889,200821,Smp,Hero1_A,A,200821,1321299.879633428,200821_Smp_Hero1_A Betonicine,HILICPos,1572889,Betonicine_X_HILICPos,0.725,9.144216331,1822482.592597832,144495.6934312743,241123506.79947287,52,0.22388059701492535
Butyryl-L-carnitine,"Betaine, 13C5-15N",0.10148717841749424,0.04061417315285315,2181085,200821,Smp,Hero1_A,A,200821,2133689.824148958,200821_Smp_Hero1_A Butyryl-L-carnitine,HILICPos,2181085,Butyryl-L-carnitine_X_HILICPos,0.725,9.144216331,2943020.447102011,233337.63626255112,338968932.4861587,49,0.26865671641791045
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,23959334,200821,Smp,Hero1_A,A,200821,23438695.488340046,200821_Smp_Hero1_A Carnitine,HILICPos,23959334,Carnitine_X_HILICPos,0.725,9.144216331,32329235.1563311,2563226.2667364976,5621355799.327059,20,0.7014925373134329
Chitobiose,Inj_vol,0.7307541112423471,0.7307541112423471,39142,200821,Smp,Hero1_A,A,200821,39142,200821_Smp_Hero1_A Chitobiose,HILICPos,39142,Chitobiose_X_HILICPos,0.725,9.144216331,53988.965517241384,4280.519902761254,17589229,65,0.02985074626865669
Choline,Inj_vol,0.08295531932042498,0.08295531932042498,190920272,200821,Smp,Hero1_A,A,200821,190920272,200821_Smp_Hero1_A Choline,HILICPos,190920272,Choline_X_HILICPos,0.725,9.144216331,263338306.20689657,20878800.882341024,64645314800,4,0.9402985074626866
Citrulline,"L-Cysteic Acid, D3",0.2121600924304587,0.15323865876104698,4629466,200821,Smp,Hero1_A,A,200821,7165307.109900165,200821_Smp_Hero1_A Citrulline,HILICPos,4629466,Citrulline_X_HILICPos,0.725,9.144216331,9883182.220551953,783588.9758654229,895130964.7711684,40,0.4029850746268657
Creatine,"Betaine, 13C5-15N",0.10394423036318987,0.046735667373061306,8277982,200821,Smp,Hero1_A,A,200821,8098100.696620371,200821_Smp_Hero1_A Creatine,HILICPos,8277982,Creatine_X_HILICPos,0.725,9.144216331,11169794.06430396,885598.1096123928,1105136641.150415,31,0.5373134328358209
Cys-Gly,Inj_vol,0.7309376597173348,0.7309376597173348,12859,200821,Smp,Hero1_A,A,200821,12859,200821_Smp_Hero1_A Cys-Gly,HILICPos,12859,Cys-Gly_X_HILICPos,0.725,9.144216331,17736.55172413793,1406.244071064508,8071319,66,0.014925373134328401
Cystathionine,"L-Cysteic Acid, D3",0.3616892176720426,0.284550263810608,100,200821,Smp,Hero1_A,A,200821,154.77610398046264,200821_Smp_Hero1_A Cystathionine,HILICPos,100,Cystathionine_X_HILICPos,0.725,9.144216331,213.48428135236227,16.926120115482494,23406028.80388609,67,0
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,100,200821,Smp,Hero1_A,A,200821,100,200821_Smp_Hero1_A Cystine,HILICPos,100,Cystine_X_HILICPos,0.725,9.144216331,137.93103448275863,10.935874259775318,3083715,67,0
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945457,2710004,200821,Smp,Hero1_A,A,200821,2300596.4536848366,200821_Smp_Hero1_A Cytidine,HILICPos,2710004,Cytidine_X_HILICPos,0.725,9.144216331,3173236.487841154,251590.33539982382,645858661.005562,44,0.34328358208955223
Cytosine,"Cytosine, 13C2-15N3",0.18349496269870252,0.03822177169315054,38391724,200821,Smp,Hero1_A,A,200821,32250832.894196473,200821_Smp_Hero1_A Cytosine,HILICPos,38391724,Cytosine_X_HILICPos,0.725,9.144216331,44483907.440271,3526910.533039583,2692798547.2735276,13,0.8059701492537313
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,13992928,200821,Smp,Hero1_A,A,200821,13992928,200821_Smp_Hero1_A Deoxyadenosine,HILICPos,13992928,Deoxyadenosine_X_HILICPos,0.725,9.144216331,19300590.34482759,1530249.011340893,2109501764,24,0.6417910447761195
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,85459504,200821,Smp,Hero1_A,A,200821,85459504,200821_Smp_Hero1_A Dimethylsulfonioacetate (DMS-Ac),HILICPos,85459504,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,0.725,9.144216331,117875177.93103449,9345743.900467657,10431735556,8,0.8805970149253731
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,924028160,200821,Smp,Hero1_A,A,200821,736111836.7963519,200821_Smp_Hero1_A DMSP,HILICPos,924028160,DMSP_X_HILICPos,0.725,9.144216331,1015326671.4432441,80500264.88337153,99063218011.10368,1,0.9850746268656716
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,11795131,200821,Smp,Hero1_A,A,200821,11795131,200821_Smp_Hero1_A Ectoine,HILICPos,11795131,Ectoine_X_HILICPos,0.725,9.144216331,16269146.206896553,1289900.6949357789,1751466002,26,0.6119402985074627
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,2379042,200821,Smp,Hero1_A,A,200821,2379042,200821_Smp_Hero1_A Glucosylglycerol,HILICPos,2379042,Glucosylglycerol_X_HILICPos,0.725,9.144216331,3281437.2413793104,260169.0417072439,4082398645,47,0.29850746268656714
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,60264092,200821,Smp,Hero1_A,A,200821,56379058.74375139,200821_Smp_Hero1_A Glutamic acid,HILICPos,60264092,Glutamic acid_X_HILICPos,0.725,9.144216331,77764218.95689848,6165542.973061514,41333972485.46391,10,0.8507462686567164
Glutamine,"DL-Proline, D7",0.16664296512696775,0.06936278702579327,67561656,200821,Smp,Hero1_A,A,200821,63206172.13396534,200821_Smp_Hero1_A Glutamine,HILICPos,67561656,Glutamine_X_HILICPos,0.725,9.144216331,87180927.0813315,6912147.508987595,78573877345.52264,9,0.8656716417910448
