MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
Thiamine monophosphate,Inj_vol,1.5329358311792465,1.5329358311792465,100,200821,Smp,StaB1_B,B,200821,100,200821_Smp_StaB1_B Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,3.3,25.77924698,30.303030303030305,3.879089256469818,559483,70,0,1,400,1,1,Thiamine monophosphate,19985204,14985934,17485569,0.927676525288328,NA,9.565626683689836e-8,NA,C12H18N4O4PS,12,4,1.1478752020427803e-6,3.8262506734759345e-7,34.794155712614476,7.844626129195154,3.29904599934472e-8,4.8775436973801346e-8,7.811893024,1.410054454,1.4693944201696487e-10
Threonine,"DL-Proline, D7",0.10870823754455276,0.04379655977018261,67148584,200821,Smp,StaB1_B,B,200821,72024093.87224606,200821_Smp_StaB1_B Threonine,HILICPos,67148584,Threonine_X_HILICPos,3.3,25.77924698,21825482.991589714,2793878.8874680335,4288519892.429687,26,0.6285714285714286,1,400,1,1,Threonine,16596933,9989082,13293007.5,0.8794445154520507,NA,0.09559515298804092,NA,C4H9NO3,4,1,0.38238061195216366,0.09559515298804092,34.794155712614476,7.844626129195154,0.010989794237586089,0.012186068706610091,7.811893024,1.410054454,4.894852128381676e-5
trans Hydroxyl proline,"DL-Alanine, D3",0.1500829525878538,0.08790324345636982,5128384,200821,Smp,StaB1_B,B,200821,5536446.76034168,200821_Smp_StaB1_B trans Hydroxyl proline,HILICPos,5128384,trans Hydroxyl proline_X_HILICPos,3.3,25.77924698,1677711.1394974787,214763.71147058535,394778801.8028969,52,0.2571428571428571,1,400,1,1,trans Hydroxyl proline,68604832,60491384,64548108,0.722881027481688,NA,0.001841071047963857,NA,C5H9NO3,5,1,0.009205355239819284,0.001841071047963857,34.794155712614476,7.844626129195154,2.6456613334296025e-4,2.346920066862062e-4,7.811893024,1.410054454,1.1783770222580157e-6
Trigonelline,Inj_vol,0.05554224382460147,0.05554224382460147,33920755,200821,Smp,StaB1_B,B,200821,33920755,200821_Smp_StaB1_B Trigonelline,HILICPos,33920755,Trigonelline_X_HILICPos,3.3,25.77924698,10279016.666666668,1315816.3629184486,10166511095,35,0.5,1,400,1,1,Trigonelline,627330944,525376608,576353776,0.9170730992141948,NA,9.957771973232298e-4,NA,C7H7NO2,7,1,0.006970440381262609,9.957771973232298e-4,34.794155712614476,7.844626129195154,2.0033365484811879e-4,1.2693749592695947e-4,7.811893024,1.410054454,8.922856930897226e-7
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.2874374762099918,0.20318269812340867,3444094,200821,Smp,StaB1_B,B,200821,4690296.935035118,200821_Smp_StaB1_B Trimethyl-L-lysine,HILICPos,3444094,Trimethyl-L-lysine_X_HILICPos,3.3,25.77924698,1421302.101525793,181940.8045034804,222936070.2655013,55,0.2142857142857143,1,400,1,1,Trimethyl-L-lysine,209783008,132339232,171061120,1.027508282995368,NA,4.140506391331896e-4,NA,C9H20N2O2,9,2,0.003726455752198706,8.281012782663792e-4,34.794155712614476,7.844626129195154,1.071000481511237e-4,1.055628738231966e-4,7.811893024,1.410054454,4.770233976259204e-7
Trimethylamine N-oxide,Inj_vol,0.08078858232860306,0.08078858232860306,390352640,200821,Smp,StaB1_B,B,200821,390352640,200821_Smp_StaB1_B Trimethylamine N-oxide,HILICPos,390352640,Trimethylamine N-oxide_X_HILICPos,3.3,25.77924698,118288678.7878788,15142127.320586303,4848234064,10,0.8571428571428572,1,400,1,1,Trimethylamine N-oxide,154863168,120202056,137532612,0.9285654146866996,NA,0.047427331511647554,NA,C3H9NO,3,1,0.14228199453494267,0.047427331511647554,34.794155712614476,7.844626129195154,0.004089249807069149,0.006045837077580844,7.811893024,1.410054454,1.8213510361421798e-5
Trimethylammonium Propionate (TMAP),Inj_vol,0.06502143695638248,0.06502143695638248,647380672,200821,Smp,StaB1_B,B,200821,647380672,200821_Smp_StaB1_B Trimethylammonium Propionate (TMAP),HILICPos,647380672,Trimethylammonium Propionate (TMAP)_X_HILICPos,3.3,25.77924698,196175961.2121212,25112474.096014112,22995885082,7,0.9,1,400,1,1,Trimethylammonium Propionate (TMAP),358355648,346885920,352620784,0.893282484411756,NA,0.03188987141028162,NA,C6H13NO2,6,1,0.19133922846168971,0.03188987141028162,34.794155712614476,7.844626129195154,0.005499177219360447,0.0040651869043953365,7.811893024,1.410054454,2.4493324201169926e-5
Turicine,"DL-Valine, D8",0.14800718947373764,0.11237723054237386,11584830,200821,Smp,StaB1_B,B,200821,12284419.011424543,200821_Smp_StaB1_B Turicine,HILICPos,11584830,Turicine_X_HILICPos,3.3,25.77924698,3722551.215583195,476523.5780919053,237174390.06798851,48,0.3142857142857143,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454540684036,NA,3.491563836730928e-4,NA,C7H13NO3,7,1,0.0024440946857116497,3.491563836730928e-4,34.794155712614476,7.844626129195154,7.02444027065601e-5,4.45089897112682e-5,7.811893024,1.410054454,3.1286842743529736e-7
Tyrosine,"Betaine, 13C5-15N",0.11773887842780088,0.04941341765318351,59989192,200821,Smp,StaB1_B,B,200821,64048293.05250949,200821_Smp_StaB1_B Tyrosine,HILICPos,59989192,Tyrosine_X_HILICPos,3.3,25.77924698,19408573.652275603,2484490.4547522003,2166303637.528583,28,0.6,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.8269832350230804,NA,0.04626730169437425,NA,C9H11NO3,9,1,0.41640571524936826,0.04626730169437425,34.794155712614476,7.844626129195154,0.011967691318298094,0.005897961347346097,7.811893024,1.410054454,5.330407290141717e-5
Vitamin B3,"Adenine, 15N2",0.13404349357600676,0.03383838984460486,192791584,200821,Smp,StaB1_B,B,200821,195302565.6723758,200821_Smp_StaB1_B Vitamin B3,HILICPos,192791584,Vitamin B3_X_HILICPos,3.3,25.77924698,59182595.6582957,7575960.84260704,10570597056.55251,16,0.7714285714285715,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.89486396326922,NA,0.013611847041861665,NA,C6H5NO2,6,1,0.08167108225117,0.013611847041861665,34.794155712614476,7.844626129195154,0.002347264377550638,0.0017351811058531885,7.811893024,1.410054454,1.0454710785242057e-5
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,51546416,200821,Smp,StaB1_C,C,200821,45566193.38259345,200821_Smp_StaB1_C (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,51546416,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,3,23.43567907,15188731.12753115,1944308.643521353,1460714971.489597,36,0.48571428571428577,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.9435769570132984,NA,0.0026233513750326914,NA,C7H16NO2,7,1,0.01836345962522884,0.0026233513750326914,43.4665917511462,10.016915040745861,4.224729587809148e-4,2.618921458714255e-4,7.811893024,1.410054454,2.35070546521975e-6
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,13239247,200821,Smp,StaB1_C,C,200821,11703279.0221908,200821_Smp_StaB1_C 4-Hydroxyisoleucine,HILICPos,13239247,4-Hydroxyisoleucine_X_HILICPos,3,23.43567907,3901093.007396933,499378.70318305225,586500918.2573766,46,0.34285714285714286,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.7617484078934159,NA,0.009215701412661653,NA,C6H13NO3,6,1,0.055294208475969914,0.009215701412661653,43.4665917511462,10.016915040745861,0.001272108215719762,9.200139339482159e-4,7.811893024,1.410054454,7.078208611676185e-6
6-Methyladenine,"Sucrose, 13C",0.221140310598326,0.16918053921209728,1247308,200821,Smp,StaB1_C,C,200821,1097531.460903116,200821_Smp_StaB1_C 6-Methyladenine,HILICPos,1247308,6-Methyladenine_X_HILICPos,3,23.43567907,365843.8203010387,46831.64749034584,45733865.99468269,59,0.15714285714285714,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307542556698,NA,2.2808402093693542e-5,NA,C6H7N5,6,5,1.3685041256216124e-4,1.1404201046846772e-4,43.4665917511462,10.016915040745861,3.148404488340233e-6,1.13849433687496e-5,7.811893024,1.410054454,1.751821384928392e-8
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,57539308,200821,Smp,StaB1_C,C,200821,57539308,200821_Smp_StaB1_C Acetyl-L-carnitine,HILICPos,57539308,Acetyl-L-carnitine_X_HILICPos,3,23.43567907,19179769.333333332,2455201.2266483046,3061975041,34,0.5142857142857142,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.8656164979937988,NA,0.0020189870831185076,NA,C9H17NO4,9,1,0.01817088374806657,0.0020189870831185076,43.4665917511462,10.016915040745861,4.1804252452315655e-4,2.0155777251837145e-4,7.811893024,1.410054454,2.3260538376858563e-6
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,91289360,200821,Smp,StaB1_C,C,200821,91289360,200821_Smp_StaB1_C Adenosine,HILICPos,91289360,Adenosine_X_HILICPos,3,23.43567907,30429786.666666668,3895315.3321193694,11888569832,26,0.6285714285714286,1,400,1,1,Adenosine,348355424,314987424,331671424,0.8981453842281999,NA,0.005230556695829439,NA,C10H13N5O4,10,5,0.05230556695829439,0.026152783479147197,43.4665917511462,10.016915040745861,0.0012033510070850015,0.0026108620640951205,7.811893024,1.410054454,6.695632773976705e-6
Adenosyl Homocysteine,"Taurine, D4",0.409372286902516,0.2517601715021789,285753,200821,Smp,StaB1_C,C,200821,369405.11160838057,200821_Smp_StaB1_C Adenosyl Homocysteine,HILICPos,285753,Adenosyl Homocysteine_X_HILICPos,3,23.43567907,123135.03720279352,15762.50939881046,51704515.458353475,67,0.04285714285714281,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.5554489918007413,NA,1.4911045635756644e-4,NA,C14H20N6O5S,14,6,0.0020875463890059304,8.946627381453986e-4,43.4665917511462,10.016915040745861,4.802645675459205e-5,8.931519679523826e-5,7.811893024,1.410054454,2.672266994174766e-7
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,446386,200821,Smp,StaB1_C,C,200821,446386,200821_Smp_StaB1_C Anserine,HILICPos,446386,Anserine_X_HILICPos,3,23.43567907,148795.33333333334,19047.282507440483,9931709,63,0.09999999999999998,1,400,1,1,Anserine,79084688,78474240,78779464,0.7019405334801487,NA,1.3777793507029293e-4,NA,C10H16N4O3,10,4,0.0013777793507029294,5.511117402811717e-4,43.4665917511462,10.016915040745861,3.1697432331270784e-5,5.5018110669743275e-5,7.811893024,1.410054454,1.7636945954969715e-7
Arginine,Inj_vol,0.5547451594053554,0.5547451594053554,254971984,200821,Smp,StaB1_C,C,200821,254971984,200821_Smp_StaB1_C Arginine,HILICPos,254971984,Arginine_X_HILICPos,3,23.43567907,84990661.33333333,10879649.923453232,24416870132,14,0.8,1,400,1,1,Arginine,78218904,20165398,49192151,1.1369113413732597,NA,0.07781306111975053,NA,C6H14N4O2,6,4,0.4668783667185032,0.3112522444790021,43.4665917511462,10.016915040745861,0.010741085231422401,0.03107266490859907,7.811893024,1.410054454,5.976507426358008e-5
Argininosuccinic Acid,Inj_vol,0.6471482047760884,0.6471482047760884,415437,200821,Smp,StaB1_C,C,200821,415437,200821_Smp_StaB1_C Argininosuccinic Acid,HILICPos,415437,Argininosuccinic Acid_X_HILICPos,3,23.43567907,138479,17726.689239903473,36163289,64,0.08571428571428574,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.4134792842083137,NA,5.119316553896198e-4,NA,C10H18N4O6,10,4,0.0051193165538961985,0.0020477266215584793,43.4665917511462,10.016915040745861,1.1777589057833604e-4,2.044268732667623e-4,7.811893024,1.410054454,6.55323432895002e-7
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,35081192,200821,Smp,StaB1_C,C,200821,38647639.865833536,200821_Smp_StaB1_C Asparagine,HILICPos,35081192,Asparagine_X_HILICPos,3,23.43567907,12882546.621944511,1649094.090698074,3348668588.3293366,37,0.4714285714285714,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.6921493253025142,NA,0.09189571756221125,NA,C4H8N2O3,4,2,0.367582870248845,0.1837914351244225,43.4665917511462,10.016915040745861,0.008456675700577605,0.01834810761365281,7.811893024,1.410054454,4.7054263175333137e-5
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,73853504,200821,Smp,StaB1_C,C,200821,64178975.2936649,200821_Smp_StaB1_C Aspartic acid,HILICPos,73853504,Aspartic acid_X_HILICPos,3,23.43567907,21392991.764554966,2738515.70940056,4362532351.664482,30,0.5714285714285714,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.2469944179759247,NA,0.20059276695533476,NA,C4H7NO4,4,1,0.802371067821339,0.20059276695533476,43.4665917511462,10.016915040745861,0.018459488897014358,0.020025403643674968,7.811893024,1.410054454,1.0271147663649049e-4
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.04965638902623535,535539808,200821,Smp,StaB1_C,C,200821,473408480.14350736,200821_Smp_StaB1_C beta-Alanine,HILICPos,535539808,beta-Alanine_X_HILICPos,3,23.43567907,157802826.71450245,20200331.244060997,10588996474.778278,10,0.8571428571428572,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296489827,NA,0.32216175675868464,NA,C3H7NO2,3,1,0.9664852702760539,0.32216175675868464,43.4665917511462,10.016915040745861,0.0222351288964488,0.03216177390426349,7.811893024,1.410054454,1.2371972674315694e-4
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,6450781,200821,Smp,StaB1_C,C,200821,7323528.081372028,200821_Smp_StaB1_C beta-Glutamic acid,HILICPos,6450781,beta-Glutamic acid_X_HILICPos,3,23.43567907,2441176.0271240096,312494.81013532367,971145808.6283802,51,0.27142857142857146,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.6798445665551032,NA,0.007771809309424283,NA,C5H9NO4,5,1,0.03885904654712142,0.007771809309424283,43.4665917511462,10.016915040745861,8.939980104627532e-4,7.758685461352972e-4,7.811893024,1.410054454,4.974344429415144e-6
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.04961447103553362,17635244,200821,Smp,StaB1_C,C,200821,15511749.230587946,200821_Smp_StaB1_C Betonicine,HILICPos,17635244,Betonicine_X_HILICPos,3,23.43567907,5170583.076862649,661886.0577607298,240728608.9572255,44,0.37142857142857144,1,400,1,1,Betonicine,672108480,510638880,591373680,0.9232016086924848,NA,4.84936283894641e-4,NA,C7H13NO3,7,1,0.0033945539872624873,4.84936283894641e-4,43.4665917511462,10.016915040745861,7.809570179085814e-5,4.8411739734445486e-5,7.811893024,1.410054454,4.345366707958759e-7
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,149661008,200821,Smp,StaB1_C,C,200821,132297896.95488946,200821_Smp_StaB1_C Carnitine,HILICPos,149661008,Carnitine_X_HILICPos,3,23.43567907,44099298.98496316,5645148.858700831,5298674128.0778675,22,0.6857142857142857,1,400,1,1,Carnitine,613430528,494676640,554053584,0.9566817811199576,NA,0.00426006394282117,NA,C7H15NO3,7,1,0.02982044759974819,0.00426006394282117,43.4665917511462,10.016915040745861,6.860544247516677e-4,4.2528701955567e-4,7.811893024,1.410054454,3.817313871059506e-6
Chitobiose,Inj_vol,0.7307541112423471,0.7307541112423471,327307,200821,Smp,StaB1_C,C,200821,327307,200821_Smp_StaB1_C Chitobiose,HILICPos,327307,Chitobiose_X_HILICPos,3,23.43567907,109102.33333333331,13966.183741566316,16380459,66,0.05714285714285716,1,400,1,1,Chitobiose,19165264,12734350,15949807,0.9057168633297524,NA,3.867139659223573e-4,NA,C16H28N2O11,16,2,0.006187423454757717,7.734279318447146e-4,43.4665917511462,10.016915040745861,1.4234894445328938e-4,7.721218845309534e-5,7.811893024,1.410054454,7.920517390277203e-7
Choline,Inj_vol,0.08295531932042498,0.08295531932042498,1407049472,200821,Smp,StaB1_C,C,200821,1407049472,200821_Smp_StaB1_C Choline,HILICPos,1407049472,Choline_X_HILICPos,3,23.43567907,469016490.6666667,60038775.39871091,63151126384,6,0.9142857142857144,1,400,1,1,Choline,240266560,212926448,226596504,1.1852489014101557,NA,0.08941884381693867,NA,C5H14NO,5,1,0.4470942190846933,0.08941884381693867,43.4665917511462,10.016915040745861,0.010285927676234326,0.008926784689019437,7.811893024,1.410054454,5.7232506603855576e-5
Citrulline,"L-Cysteic Acid, D3",0.2121600924304587,0.15323865876104698,31829400,200821,Smp,StaB1_C,C,200821,27659869.41137116,200821_Smp_StaB1_C Citrulline,HILICPos,31829400,Citrulline_X_HILICPos,3,23.43567907,9219956.470457053,1180246.1250964366,875868652.4564584,39,0.4428571428571429,1,400,1,1,Citrulline,36106648,29665428,32886038,1.2600832440556562,NA,0.011392572046167261,NA,C6H13N3O3,6,3,0.06835543227700357,0.03417771613850178,43.4665917511462,10.016915040745861,0.0015725970112483241,0.003412000201606672,7.811893024,1.410054454,8.750175158185008e-6
Creatine,"Betaine, 13C5-15N",0.10394423036318988,0.0467356673730613,85447192,200821,Smp,StaB1_C,C,200821,75533927.99746916,200821_Smp_StaB1_C Creatine,HILICPos,85447192,Creatine_X_HILICPos,3,23.43567907,25177975.999156386,3223031.3349084943,1072700875.8748298,28,0.6,1,400,1,1,Creatine,362418496,266815488,314616992,0.9462099688471564,NA,0.004330667346532512,NA,C4H9N3O2,4,3,0.017322669386130047,0.012992002039597536,43.4665917511462,10.016915040745861,3.985283567965334e-4,0.0012970063124974004,7.811893024,1.410054454,2.2174739634696315e-6
Cys-Gly,Inj_vol,0.7309376597173348,0.7309376597173348,12859,200821,Smp,StaB1_C,C,200821,12859,200821_Smp_StaB1_C Cys-Gly,HILICPos,12859,Cys-Gly_X_HILICPos,3,23.43567907,4286.333333333333,548.6932963022522,8057644,69,0.01428571428571423,1,400,1,1,Cys-Gly,2226378.6,430523,1328450.8,0.023462642802008,NA,0.007041533373063133,NA,C5H10N2O3S,5,2,0.035207666865315665,0.014083066746126267,43.4665917511462,10.016915040745861,8.099937318961119e-4,0.0014059285407573587,7.811893024,1.410054454,4.5069315154661376e-6
Cystathionine,"L-Cysteic Acid, D3",0.3616892176720426,0.284550263810608,949087,200821,Smp,StaB1_C,C,200821,824760.2053456873,200821_Smp_StaB1_C Cystathionine,HILICPos,949087,Cystathionine_X_HILICPos,3,23.43567907,274920.06844856247,35192.50297301871,20194005.22415735,60,0.1428571428571429,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.9171800507709128,NA,0.001799478242070722,NA,C7H14N2O4S,7,2,0.012596347694495054,0.003598956484141444,43.4665917511462,10.016915040745861,2.897937746444749e-4,3.592879114479806e-4,7.811893024,1.410054454,1.6124577814616851e-6
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,100,200821,Smp,StaB1_C,C,200821,100,200821_Smp_StaB1_C Cystine,HILICPos,100,Cystine_X_HILICPos,3,23.43567907,33.333333333333336,4.266998182613362,2726567,70,0,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.7395318327462561,NA,5.502051089064342e-7,NA,C6H12N2O4S2,6,2,3.3012306534386055e-6,1.1004102178128685e-6,43.4665917511462,10.016915040745861,7.594868887670617e-8,1.0985520126073984e-7,7.811893024,1.410054454,4.2259035592223764e-10
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945456,10579660,200821,Smp,StaB1_C,C,200821,13676778.487290492,200821_Smp_StaB1_C Cytidine,HILICPos,10579660,Cytidine_X_HILICPos,3,23.43567907,4558926.162430164,583587.8894927405,623803887.5619113,48,0.3142857142857143,1,400,1,1,Cytidine,53606032,43718396,48662214,0.8486073947230495,NA,0.005652851622026887,NA,C9H13N3O5,9,3,0.050875664598241985,0.01695855486608066,43.4665917511462,10.016915040745861,0.0011704544236988725,0.001692991784107008,7.811893024,1.410054454,6.5125910508425806e-6
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,19302646,200821,Smp,StaB1_C,C,200821,19302646,200821_Smp_StaB1_C Deoxyadenosine,HILICPos,19302646,Deoxyadenosine_X_HILICPos,3,23.43567907,6434215.333333333,823643.5540162908,2026855420,42,0.4,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.9813955758212204,NA,9.006437871419468e-4,NA,C10H13N5O3,10,5,0.009006437871419469,0.004503218935709734,43.4665917511462,10.016915040745861,2.0720368238169888e-4,4.4956145853208954e-4,7.811893024,1.410054454,1.1529136207766213e-6
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,119013976,200821,Smp,StaB1_C,C,200821,119013976,200821_Smp_StaB1_C Dimethylsulfonioacetate (DMS-Ac),HILICPos,119013976,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,3,23.43567907,39671325.333333336,5078324.192975903,8779363844,25,0.6428571428571428,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.9364405313817804,NA,0.008603357781859335,NA,C4H9O2S,4,NA,0.03441343112743734,NA,43.4665917511462,10.016915040745861,7.917214058203648e-4,NA,7.811893024,1.410054454,4.405261441972012e-6
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,1375186432,200821,Smp,StaB1_C,C,200821,1210054271.8615637,200821_Smp_StaB1_C DMSP,HILICPos,1375186432,DMSP_X_HILICPos,3,23.43567907,403351423.95385456,51632993.78896827,82766038897.41449,7,0.9,1,400,1,1,DMSP,379205792,253701088,316453440,0.8689390209347154,NA,0.0751083423429706,NA,C5H10O2S,5,NA,0.375541711714853,NA,43.4665917511462,10.016915040745861,0.008639778197124234,NA,7.811893024,1.410054454,4.807307403738111e-5
